title,year,conference
 Deep speech 2 : End-to-endspeech recognition in english and mandarin,2016, In International Conference on Machine Learning(ICML)
 Maximum mutual informationestimation of hidden Markov model parameters for speech recognition,1986, In International ConferenceonAcoustics
 Wav2letter: an end-to-end convnet-basedspeech recognition system,2016, arXiv:1609
 Language modeling with gatedconvolutional nets,2017, In International Conference on Machine Learning (ICML)
 Convolutionalsequence to sequence learning,2017, In International Conference on Machine Learning (ICML)
 Hypothesis spaces for minimum Bayes risk training in largevocabulary speech recognition,2006, In Interspeech
 Speech recognition with deep recur-rent neural networks,2013, In International Conference on Acoustics
 Connectionist tem-poral classification: labelling unsegmented sequence data with recurrent neural networks,2006, InInternational Conference on Machine Learning (ICML)
 Deep speech: Scaling upend-to-end speech recognition,2014, arXiv:1412
 Scalable modifiedkneser-ney language model estimation,2013, In Annual Meeting of the Association for ComputationalLinguistics (ACL)
 Deep neuralnetworks for acoustic modeling in speech recognition,2012, Signal Processing Magazine
 Audio augmentation forspeech recognition,2015, In Interspeech
 Eesen: End-to-end speech recognitionusing deep RNN models and WFST-based decoding,2015, In Automatic Speech Recognition andUnderstanding Workshop (ASRU)
 Acoustic modeling using deep beliefnetworks,2012, Transactions on Audio
 Librispeech: an ASR corpusbased on public domain audio books,2015, In International Conference on Acoustics
 On the difficulty of training recurrent neuralnetworks,2013, In International Conference on Machine Learning (ICML)
 A time delay neural network architecturefor efficient modeling of long temporal contexts,2015, In Interspeech
 Purely sequence-trained neural networks for ASR basedon lattice-free MMI,2016, In Interspeech
 Weight normalization: A simple reparameterization toaccelerate training of deep neural networks,2016, In Advances in Neural Information ProcessingSystems (NIPS)
 Speaker adaptation of neuralnetwork acoustic models using I-Vectors,2013, In Automatic Speech Recognition and UnderstandingWorkshop (ASRU)
 Englishconversational telephone speech recognition by humans and machines,2017, arXiv:1703
 GMM-free DNN training,2014, InInternational Conference on Acoustics
 Very deep multilingual convolu-tional neural networks for LVCSR,2016, In International Conference on Acoustics
 Joint training of convolutional and non-convolutional neural networks,2014, In International Conference on Acoustics
 Improvements in beam search,1994, In InternationalConference on Spoken Language Processing (ICSLP)
 Modular construction of time-delay neural networks for speech recognition,1989, NeuralComputation
 The HTK tied-state continuous speech recogniser,1993, InEurospeech
 Fast adaptation ofdeep neural network based on discriminant codes for speech recognition,2014, Transactions on Audio
