title,year,conference
 Deep learning with low precision byhalf-wave gaussian quantization,2017, arXiv preprint arXiv:1702
 Predicting parameters in deeplearning,2013, In Advances in Neural Information Processing Systems
 Eie: efficient inference engine on compressed deep neural network,2016, In Proceedings of the43rd International Symposium on Computer Architecture
 Improving neural networks by preventing co-adaptation of feature detectors,2012, arXiv preprintarXiv:1207
 Sparse convolu-tional neural networks,2015, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Xnor-net: Imagenetclassification using binary convolutional neural networks,2016, In European Conference on ComputerVision
 Learning structured sparsity indeep neural networks,2016, In Advances in Neural Information Processing Systems
 Quantized convolutionalneural networks for mobile devices,2016, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 Efficient and accurateapproximations of nonlinear convolutional networks,2015, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 Dorefa-net: Train-ing low bitwidth convolutional neural networks with low bitwidth gradients,2016, arXiv preprintarXiv:1606
