title,year,conference
 Ultimate ten-sorization: compressing convolutional and FC layers alike,2016, CoRR
 Delving deep into rectifiers: Surpassinghuman-level performance on imagenet classification,2015, In Proceedings of the IEEE internationalconference on computer vision
 Distilling the knowledge in a neural network,2015, arXivpreprint arXiv:1503
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, In International Conference on Machine Learning
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Deep learning and quantum entan-glement: Fundamental connections with implications to network design,2017, CoRR
 Rectifier nonlinearities improve neural net-work acoustic models,2013, In Proc
 How to generate random matrices from the classical compact groups,0002, Noticesofthe American Mathematical Society
 Tensorizing neuralnetworks,2015, CoRR
 A practical introduction to tensor networks: Matrix product states and projected entangledpair states,2014, Annals of Physics
 Tensor-train decomposition,1064, SIAM J
 The density-matrix renormalization group in the age of matrix product states,2011, Annalsof Physics
 Matrix product states represent ground states faithfully,2006, 
 Class of Quantum Many-Body States That Can Be Efficiently Simulated,2008, Physical ReviewLetters
