title,year,conference
 Lcnn: Lookup-based convolutional neural net-work,2016, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Products and convolutions of Gaussian probability density functions,2003, Technical report
 The Mathematics of Signal Processing,2011, Cambridge University Press
 Statistical Models: Theory and Practice,2005, Cambridge University Press
 Discriminative learning of sum-product networks,2012, In Advances in Neural InformationProcessing Systems (NIPS)
 Laplacian pyramid reconstruction and refinement for semantic segmen-tation,2016, In Proceedings of the European Conference on Computer Vision (ECCV)
 Learning infinite-layer networks: Beyond the kernel trick,2016, preprintarXiv:1606:05316
 Maxout networks,2013, InProceedings of the International Conference on Machine Learning (ICML)
 Spatially-sparse convolutional neural networks,2014, In arXiv:1409
 Fractional max-pooling,2015, In arXiv:1412
 Large-scale 3d scene reconstruction with Hilbert maps,2016, In Proceedingsof the IEEE International Conference on Intelligent Robots and Systems (IROS)
 Variational hilbert regression with applications to terrain modeling,2017, InProceedings of the International Symposium on Robotics Research (ISRR)
 Neural Networks: A Comprehensive Foundation,1998, Prentice Hall
 Steps towards deep kernel methods from infinite neural networks,2015, preprintarXiv:1508:05133
 Gram Matrix,2001, Springer
 Deep residual learning for image recognition,2016, In Proceedingsof the IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 The Convolution Transform,1955, Princeton
 Pooling-invariant image feature learning,2012, In arXiv:1302
 Logistic regression for data mining and high-dimensional classification,2004, Technicalreport
 Imagenet classification with deep convolutional neuralnetworks,2012, In Advances in Neural Information Processing Systems (NIPS)
 Efficient backprop,1998, In Neural Networks: Tricks ofthe Trade
 End-to-end kernel learning with supervised convolutional neural networks,2016, In Advancesin Neural Information Processing Systems (NIPS)
 Convolutional kernel networks,2014, InarXiv:1406
 Enhanced image classification with a fast-learning shallow convolutional neuralnetwork,2015, In arXiv:1503
 Hilbert maps: Scalable continuous occupancy mapping with stochastic gradientdescent,2015, In Proceedings of Robotics: Science and Systems (RSS)
 Faster r-cnn: Towards real-time object detection with regionalproposal networks,2015, In Advances in Neural Information Processing Systems (NIPS)
 Spectral representations for convolutional neural networks,2015, InAdvances in Neural Information Processing Systems (NIPS)
 Spatio-temporal Hilbert maps for continuous oc-cupancy representation in dynamic environments,2016, In Advances in Neural Information ProcessingSystems (NIPS)
 Sparse Gaussian processes using pseudo-inputs,2006, In Advances inNeural Information Processing Systems (NIPS)
 Multi-task bayesian optimization,2013, In Advances in NeuralInformation Processing Systems (NIPS)
 Renet: A recurrent neuralnetwork based alternative to convolutional networks,2015, In arXiv:1505
 Unsupervised feature learning with c-svddnet,2014, In arXiv:1412
 Quantized convolutional neural networks for mobiledevices,2016, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Stochastic pooling for regularization of deep convolutional neural networks,2013, InarXiv:1301
