title,year,conference
 Layer normalization,2016, arXiv preprintarXiv:1607
 Se3-nets: Learning rigid body motion using deep neural networks,2016, arXivpreprint arXiv:1606
 Se3-pose-nets: Structured deep dynamicsmodels for visuomotor planning and control,2017, arXiv preprint arXiv:1710
 Video imagination from asingle image with transformation generation,2017, arXiv preprint arXiv:1706
 Photographic image synthesis with cascaded refinement networks,2017, arXivpreprint arXiv:1707
 UnsuPervised learning of disentangled rePresentations from video,2017, arXivpreprint arXiv:1705
 Self-suPervised visual Planning with temPoral skiPconnections,2017, Conference on Robot Learning (CoRL)
 DeeP visual foresight for Planning robot motion,2017, In International Conferenceon Robotics and Automation (ICRA)
 UnsuPervised learning for Physical interaction throughvideo Prediction,2016, In Neural Information Processing Systems (NIPS)
 Generative adversarial nets,2014, In Neural Information Processing Systems(NIPS)
 Image-to-image translation with conditionaladversarial networks,2017, Conference on Vision and Pattern Recognition (CVPR)
 Structured vaes: ComPosingProbabilistic graPhical models and variational autoencoders,2016, NIPS
 Video Pixel networks,2017, International Conference on Machine Learning (ICML)
 Adam: A method for stochastic oPtimization,2015, International Conference onLearning Representations (ICLR)
 Auto-encoding variational bayes,2014, International Conference on LearningRepresentations
 Video frame synthesis using deePvoxel flow,2017, International Conference on Computer Vision (ICCV)
 DeeP Predictive coding networks for video Prediction andunsuPervised learning,2017, International Conference on Learning Representations (ICLR)
 Least squaresgenerative adversarial networks,2016, arXiv preprint ArXiv:1611
 DeeP multi-scale video Prediction beyond mean squareerror,2016, International Conference on Learning Representations (ICLR)
 Video frame interPolation via adaPtive seParable convolution,2017, InIEEE International Conference on Computer Vision
 Deconvolution and checkerboard artifacts,2016, Distill
 Action-conditional videoprediction using deep networks in atari games,2015, In Neural Information Processing Systems (NIPS)
 Visual equivalence: towards a newstandard for image fidelity,2007, ACM Transactions on Graphics (TOG)
 Unsupervised learning of video representationsusing lstms,2015, In International Conference on Machine Learning
 Mocogan: Decomposing motion and contentfor video generation,2017, arXiv preprint arXiv:1707
 Instance normalization: The missing ingredient forfast stylization,2016, CoRR
 Generating videos with scene dynamics,2016, In NeuralInformation Processing Systems (NIPS)
 Dense optical flow prediction from a static image,2015, InInternational Conference on Computer Vision (ICCV)
 An uncertain future: Forecasting from staticimages using variational autoencoders,2016, In European Conference on Computer Vision (ECCV)
 Image quality assessment: from errorvisibility to structural similarity,2004, Transactions on Image Processing
 Embed to control: A locallylinear latent dynamics model for control from raw images,2015, In Neural Information Processing Systems (NIPS)
 Convo-lutional lstm network: A machine learning approach for precipitation nowcasting,2015, In Neural InformationProcessing Systems (NIPS)
 Visual dynamics: Probabilistic future framesynthesis via cross convolutional networks,2016, In Neural Information Processing Systems (NIPS)
 Colorful image colorization,2016, In European Conference onComputer Vision (ECCV)
 Unpaired image-to-image translation usingcycle-consistent adversarial networks,2017, ICCV
