title,year,conference
 Better mixing via deep representations,2013, In ICML 2013
 Infogan: Interpretable representationlearning by information maximizing generative adversarial nets,2016, jun 2016
 A deep convolutional neural network with selection units for super-resolution,1150, InComputer Vision and Pattern Recognition Workshops (CVPRW)
 Learning the irreducible representations of commutative lie groups,2014, In InternationalConference on Machine Learning
 Inferring determin-istiC Causal relations,2010, In UAI 2010
 Disentangling factors of variation via generative entangling,2012, arXivpreprint arXiv:1210
 A neural algorithm of artistic style,2015, arXiv preprint arXiv:1508
 Gans trained by a twotime-scale update rule converge to a nash equilibrium,2017, arXiv preprint arXiv:1706
 beta-vae:Learning basic visual concepts with a constrained variational framework,2017, In ICLR 2017
 Causal inference using the algorithmic Markov condition,2010, Information Theory
 Auto-encoding variational bayes,2013, arXiv preprint arXiv:1312
 Replacing causal faithfulness with algorithmic independence of conditionals,2012, MindsOndMachines
 Conditional generative adversarial nets,2014, arXiv preprint arXiv:1411
 Unsupervised representation learning with deep convolutional generativeadversarial networks,2015, arXiv preprint arXiv:1511
 Stochastic backpropagation and approximate inference in deepgenerative models,2014, arXiv preprint arXiv:1401
 Inference of cause and effect with unsupervised inverseregression,2015, In ICML 2015
 Telling cause from effect in deterministic lineardynamical systems,2015, In ICML 2015
 Tensor analyzers,2013, In International Conference on Machine Learning
 Tensor switching networks,2016, In Advances in Neural Information ProcessingSystems
 Testing whether linear equations are causal: A free probabilitytheory approach,2011, In UAI 2011
