title,year,conference
 Learning polynomials with neuralnetworks,2014, In International Conference on Machine Learning
 The Option-Critic Architecture,2017, In AAAI Conferenceon Artificial Intelligence
 A model for the encoding of experiential information,1973, Computer Models of Thoughtand Language
 Adaptive Algorithms and StochasticApproximations,1990, Springer
 Intelligence: Its Organization and Development,1972, Academic Press
 Probabilistic inference fordetermining options in reinforcement learning,2016, Machine Learning
 Made-up minds: a constructivist approach to artificial intelligence,1991, MIT press
 The cascade-correlation learning architecture,1990, In Advancesin Neural Information Processing Systems
 Reinforcement learning with unsupervised auxiliary tasks,2016, arXivpreprint arXiv:1611
 Autonomous SkillAcquisition on a Mobile Manipulator,2011, In AAAI Conference on Artificial Intelligence
 Predictive representations of state,2001, In Advancesin Neural Information Processing Systems
 Gradient Temporal-Difference Learning Algorithms,2011, PhD thesis
 On-line discovery of temporal-difference networks,2008, InInternational Conference on Machine Learning
 Online discovery and learning of predictive state representa-tions,2005, In Advances in Neural Information Processing Systems
 Temporal abstraction in temporal-difference networks,2006, PhD thesis
 Using predictive representationsto improve generalization in reinforcement learning,2005, In International Joint Conference on ArtificialIntelligence
 Weighted sums of random kitchen sinks: Replacing minimizationwith randomization in learning,2009, In Advances in Neural Information Processing Systems
 Better generalization with forecasts,2013, In International Joint Conferenceon Artificial Intelligence
 Universal Value Function Approxima-tors,2015, In International Conference on Machine Learning
 Gradient Temporal Difference Networks,2012, In European Workshop on ReinforcementLearning
 Temporal Abstraction in Temporal-differenceNetworks,2005, In Advances in Neural Information Processing Systems
 Fast gradient-descent methods for temporal-difference learning with linear function approximation,2009, In International Conference on MachineLearning
 Online learning with random representations,1993, In InternationalConference on Machine Learning
 On the role of tracking in stationary environments,2007, In InternationalConference on Machine Learning
 Temporal-Difference Networks with History,2005, In International JointConference on Artificial Intelligence
 Strategic attentive writer for learning macro-actions,2016, In Advances in Neural InformationProcessing Systems
 Developing a predictive approach to knowledge,2015, PhD thesis
 Predictive state representations with options,2006, In InternationalConference on Machine Learning
 Minimizing NonconvexNon-Separable Functions,2015, In International Conference on Artificial Intelligence and Statistics
