title,year,conference
 Recurrent batch normaliza-tion,2016, CoRR
 Learning to forget: Con-tinual prediction with LSTM,2000, Neural Comput
 Generating sequences with recurrent neural networks,2013, CoRR
 Memory-efficient backpropagation through time,2016, In Daniel D
 Long short-term memory,0899, Neural Comput
 Adam: A method for stochastic optimization,2014, CoRR
 Building a large annotatedcorpus of English: The Penn Treebank,1993, Computational Linguistics
 Training recurrent networks online withoutbacktracking,2015, arXiv preprint arXiv:1507
 Training Recurrent Neural Networks,2013, PhD thesis
 Unbiased online recurrent optimization,2017, arXiv preprintarXiv:1702
 Backpropagation through time: what does it do and how to do it,1990, In Proceedings of IEEE
