title,year,conference
 Deepdga: Adversarially-tuned domaingeneration and detection,2016, In Proceedings of the 2016 ACM Workshop on Artificial Intelligenceand Security
 From throw-away traffic to bots: Detecting the rise of DGA-basedmalware,2012, In USENIX Security Symposium
 Explaining and harnessing adversarialexamples,2014, arXiv preprint arXiv:1412
 Long short-term memory,1997, Neural Computation
 Adam: A method for stochastic oPtimization,2014, preprintarXiv:1412
 Finding function in form: ComPositional character models for oPenvocabulary word rePresentation,2015, arXiv preprint arXiv:1508
 Phoenix: DGA-basedbotnet tracking and intelligence,2014, In International Conference on Detection of Intrusions andMalware
 Predicting domaingeneration algorithms with long short-term memory networks,2016, preprint arXiv:1611
 Semi-suPervised time series modeling for real-time flux do-main detection on Passive DNS traffic,2014, In Proc
 Behavior analysis based DNS tunnelingdetection with big data technologies,2016, In Proc
 Inline dga detectionwith deeP networks,2017, In Proceedings of Data Mining for Cyber Security (DMCS2017)
 Character-level convolutional networks for text classi-fication,2015, In Advances in Neural Information Processing Systems
