title,year,conference
 A training algorithm for optimalmargin classifiers,1992, In Proceedings of the fifth annual workshop on Computational learning theory
 Learning many related tasks at the same time with backpropagation,1995, In Advances inneural information processing systems
 Support-vector networks,1995, Machine learning
 Towards a neural statistician,2016, arXiv preprintarXiv:1606
 A bayesian approach to unsupervised one-shot learning of object categories,1134, InComputer Vision
 Timit acoustic-phonetic continuous speech corpus,1993, Linguistic dataconsortium
 Neural turing machines,2014, arXiv preprintarXiv:1410
 Long short-term memory,1997, Neural computation
 A dual coordinate descent method for large-scale linear svm,2008, In Proceedings of the 25thinternational conference on Machine learning
 Experiments in syllable-based recognition ofcontinuous speech,1980, In Acoustics
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, In International Conference on Machine Learning
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Siamese neural networks for one-shotimage recognition,2015, In ICML Deep Learning Workshop
 One shot learning ofsimple visual concepts,2011, In Proceedings of the Cognitive Science Society
 Deep learning,2015, Nature
 Meta-learning with temporalconvolutions,2017, arXiv preprint arXiv:1707
 Meta networks,2017, arXiv preprint arXiv:1703
 Optimization as a model for few-shot learning,2016, 2016
 One-shot learning with memory-augmented neural networks,2016, arXiv preprint arXiv:1605
 Prototypical networks for few-shot learning,2017, arXivpreprint arXiv:1703
 Deep learning using support vector machines,2013, CoRR
 Matching networks for oneshot learning,2016, In Advances in Neural Information Processing Systems
 Readings in speech recognition,1990, Morgan Kaufmann
