title,year,conference
 Empirical evaluation ofgated recurrent neural networks on sequence modeling,2014, arXiv preprint arXiv:1412
 Deepar: Probabilistic forecasting with autore-gressive recurrent networks,2017, arXiv preprint arXiv:1704
 Testing multidimensional integration routines,1984, In Proc
 Higher orderrecurrent networks and grammatical inference,1989, In NIPS
 Long short-term memory,1997, Neural computation
 DeeP learning,2015, Nature
 Tensorizing neuralnetworks,2015, In Advances in Neural Information Processing Systems
 A practical introduction to tensor networks: Matrix product states and projectedentangled Pair states,2014, Annals of Physics
 Deep learning in neural networks: An overview,2015, Neural networks
 Higher order recurrent neural networks,2016, arXiv preprintarXiv:1605
 Neural speech recognizer: Acoustic-to-word lstm modelfor large vocabulary speech recognition,2016, arXiv preprint arXiv:1610
 Supervised learning with tensor networks,2016, In Advancesin Neural Information Processing Systems
 Tensor-train recurrent neural networks forvideo classification,2017, In International Conference on Machine Learning
 Generating long-term trajectories using deep hi-erarchical networks,2016, In Advances in Neural Information Processing Systems
3	Dataset DetailsGenz Genz functions are often used as basis for evaluating high-dimensional function approx-imation,2016, In particular
