title,year,conference
 Query learning strategies using boosting and bagging,1998, In ICML
 Introduction to Numerical Continuation Methods,2003, Society forIndustrial and Applied Mathematics
 Diversem-best solutions in markov random fields,2012, In ECCV
 Curriculum learning,2009, InICML
 Representation learning: A review and newperspectives,2013, IEEE Transactions on Pattern Analysis and Machine Intelligence
 Deep submodular functions,2017, CoRR
 A new theory of disuse and an old theory of stimulusfluctuation,1992, From learning processes to cognitive processes: Essays in honor of William K
 An analysis of single-layer networks in unsupervisedfeature learning,2011, In AISTATS
 Reducing labeling effort for structured prediction tasks,2005, InAAAI
 Committee-based sampling for training probabilistic classifiers,1995, InICML
 Hierarchical sampling for active learning,2008, In ICML
 A minimax approach to supervised learning,2016, In NIPS
 Submodular functions and optimization,2005, Annals of discrete mathematics
 Near-optimal map inference for determinantalpoint processes,2012, In NIPS
 Fast semidifferential-based submodular functionoptimization,2013, In ICML
 Self-pacedcurriculum learning,2015, In AAAI
 How do humans teach: On curriculum learningand teaching dimension,2011, In NIPS
 Flexible learning of multiple speech structures inbilingual infants,2009, Science
 Self-paced learning for latent variablemodels,2010, In NIPS
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Neuroplasticity as a function of second languagelearning: Anatomical changes in the human brain,2014, Cortex
 A class of submodular functions for document summarization,2011, In ACL
 Graph-based submodular selection for extractive summa-rization,2009, In Proc
 A contextual framework for understanding when difficultiesare desirable,2011, Successful remembering and successful forgetting: A festschrift in honor of RobertA
 Lazier than lazy greedy,2015, In AAAI
 A submodular-supermodular procedure with applications to discrimi-native structure learning,2005, In UAI
 An analysis of approximations for maximizingsubmodular set functions-I,1978, Mathematical Programming
 Smooth minimization of non-smooth functions,2005, Mathematical Programming
 Readingdigits in natural images with unsupervised feature learning,2011, In NIPS Workshop on Deep Learningand Unsupervised Feature Learning
 Optimal teaching forlimited-capacity human learners,2014, In NIPS
 SUbmodUlar meets strUctUred: Finding diversesUbsets in exponentially-large strUctUred item sets,2014, In NIPS
 Active hidden markov models for informa-tion extraction,2001, In CAIDA
 Active learning literatUre sUrvey,2010, Technical report
 QUery by committee,1992, In COLT
 Minimizing the maximal loss: How and why,2016, InInternational Conference on Machine Learning (ICML)
 Baby Steps: How “Less is More” inUnsUpervised dependency parsing,2009, In NIPS 2009 Workshop on Grammar Induction
 Self-paced learning for long-term tracking,2013, In CVPR
 Self-paced dictionary learning for image classification,2012, InMM
 Fast mUlti-stage sUbmodUlar maximization,2014, In ICML
 SUbmodUlar sUbsetselection for large-scale speech training data,2014, In ICASSP
 Scaling sUbmodUlarmaximization via prUned sUbmodUlarity graphs,2017, In AISTATS
