title,year,conference
 Soundnet: Learning sound representations from unlabeledvideo,2016, In NIPS
 Very deep convolutional neural networks forraw waveforms,2017, In ICASSP
 Comparison of parametric representations for monosyllabic word recog-nition in continuously spoken sentences,1980, IEEE TASSP
 The use of multiple measurements in taxonomic problems,1936, Annals of eugenics
 Audio set: An ontology and human-labeled dataset for audio events,2017, InICASSP
 Delving deep into rectifiers: Surpassing human-level performance on imagenet classification,2015, In ICCV
 Deep residual learning for image recognition,2016, InCVPR
 Batch normalization: Accelerating deep network training by reducinginternal covariate shift,2015, In ICML
 Convolutional neural networks for sentence classification,2014, In EMNLP
 Imagenet classification with deep convolutional neuralnetworks,2012, In NIPS
 Gradient-based learning applied to documentrecognition,1998, In IEEE
 Mel frequency cepstral coefficients for music modeling,2000, In ISMIR
 Recurrent neural networks for polyphonicsound event detection in real life recordings,2016, In ICASSP
 Environmental sound classification with convolutional neural networks,2015, In MLSP
 Esc: Dataset for environmental sound classification,2015, In ACM Multimedia
 Learning the speech front-end with raw waveform cldnns,2015, In Interspeech
 Deep convolutional neural networks and data augmentation for environ-mental sound classification,2017, IEEE SPL
 Dropout: Asimple way to prevent neural networks from overfitting,2014, JMLR
 Deep convolutional neural networks anddata augmentation for acoustic event detection,2016, In Interspeech
 Learning environmental sounds with end-to-end convolutional neuralnetwork,2017, In ICASSP
 Character-level convolutional networks for text classification,2015, InNIPS
