title,year,conference
 The arcade learning envi-ronment: An evaluation platform for general agents,2013, J
 Scheduled sampling for sequenceprediction with recurrent neural networks,2015, In Advances in Neural Information Processing Systems
 A surveyof monte carlo tree search methods,2012, IEEE Transactions on Computational Intelligence and AI ingames
 Recurrent environmentsimulators,2017, arXiv preprint arXiv:1704
 Efficient selectivity and backup operators in monte-carlo tree search,2006, In Computersand Games
 Task-based end-to-end model learning,2017, arXivpreprint arXiv:1703
 Value-gradient learning,2012, In Neural Networks (IJCNN)
 Combining online and offline knowledge in uct,2007, In Proceedings ofthe 24th international conference on Machine learning
 Continuous deep q-learningwith model-based acceleration,2016, In International Conference on Machine Learning
 Learningcontinuous control policies by stochastic value gradients,2015, In Advances in Neural InformationProcessing Systems
 Bandit based monte-carlo planning,2006, In Machine Learning:ECML 2006
 Asynchronous methods for deep reinforcementlearning,2016, In Proceedings of the 33nd International Conference on Machine Learning
 Action-conditionalvideo prediction using deep networks in atari games,2015, In Advances in Neural Information ProcessingSystems
 Value prediction network,2017, arXiv preprintarXiv:1707
 Curiosity-driven eXploration byself-supervised prediction,2017, arXiv preprint arXiv:1705
 Mastering thegame of go with deep neural networks and tree search,2016, Nature
 Mastering the game of go withouthuman knowledge,2017, Nature
 Thepredictron: End-to-end learning and planning,2017, In Proceedings of the 34th International Conferenceon Machine Learning
 An analysis of uct in multi-player games,2008, In International Conference onComputers and Games
 Model regularization for stable sample rollouts,2014, In UAI
 Self-correcting models for model-based reinforcement learning,2017, In AAAI
 Value iteration networks,2016, InAdvances in Neural Information Processing Systems 29: Annual Conference on Neural InformationProcessing Systems 2016
 Imagination-augmented agentsfor deep reinforcement learning,2017, CoRR
