title,year,conference
 Nonlinear Bayesian estimation using Gaussian sum approximations,1972, IEEETransactions on Automatic Control
 Natural gradient works efficiently in learning,1998, Neural computation
 Learning to learn by gradient descent by gradient descent,2016, In Advances in Neural InformationProcessing Systems (NIPS) 29
 Learning a synaptic learning rule,1991, In Proceedings of theInternational Joint Conference on Neural Networks (IJCNN)
 Bayesian Theory,2006, Wiley Series in Probability and Statistics
 Regularization and complexity control in feed-forward networks,1995, In Proceedings of theInternational Conference on Artificial Neural Networks (ICANN)
 Local learning algorithms,1992, Neural computation
 Multitask learning,1998, In Learning to learn
 Towards a neural statistician,2017, In Proceedings of the 5th InternationalConference on Learning Representations (ICLR)
 A Bayesian approach to unsupervised one-shot learning of object categories,2003, In Proceedings ofthe 9th Conference on Computer Vision and Pattern Recognition (CVPR)
 Model-agnostic meta-learning for fast adaptation of deepnetworks,2017, In Proceedings of the 34th International Conference on Machine Learning (ICML)
 Theory of statistical estimation,1925, In Mathematical Proceedings of the CambridgePhilosophical Society
 Matrix computations,1983, The Johns Hopkins University Press
 Low-shot visual object recognition,2017, In Proceedings of the InternationalConference on Computer Vision (ICCV)
 Batch normalization: Accelerating deep network training by reducinginternal covariate shift,2015, In Proceedings of the 32nd International Conference on Machine Learning (ICML)
 Adam: A method for stochastic optimization,2014, In Proceedings of the 3rdInternational Conference on Learning Representations (ICLR)
 Siamese neural networks for one-shot image recognition,2015, Master’s thesis
 One shot learning of simplevisual concepts,2011, In Proceedings of the 33rd Annual Meeting of the Cognitive Science Society (CogSci)
 Building machines thatlearn and think like people,2016, Behavioral and Brain Sciences
 Memoir on the probability of the causes of events,1986, Statistical Science
 Learning to learn with the informative vector machine,2004, In Proceedings of the21st International Conference on Machine Learning (ICML)
 Learning to optimize,2017, In Proceedings of the 5th International Conference on LearningRepresentations (ICLR)
 Learning to optimize neural nets,2017, In Proceedings of the 34th International Conferenceon Machine Learning (ICML)
 A practical Bayesian framework for backpropagation networks,1992, Neural computation
 The evidence framework applied to classification networks,1992, Neural computation
 Approximate bayesian imageinterpretation using generative probabilistic graphics programs,2013, In Advances in Neural Information ProcessingSystems
 New insights and perspectives on the natural gradient method,2014, arXiv preprint arXiv:1412
 Second-order optimization for neural networks,2016, PhD thesis
 A simple neural attentive meta-learner,2018, InProceedings of the 6th International Conference on Learning Representations (ICLR)
 Meta networks,2017, In Proceedings of the 34th International Conference onMachine Learning (ICML)
 Meta-neural networks that learn by learning,1992, In Proceedings of theInternational Joint Conference on Neural Networks (IJCNN)
 Revisiting natural gradient for deep networks,2014, In Proceedings of the 4thInternational Conference on Learning Representations (ICLR)
 Constructing informative priors using transfer learning,2006, InProceedings of the 23rd International Conference on Machine Learning (ICML)
 Optimization as a model for few-shot learning,2017, In Proceedings of the 5thInternational Conference on Learning Representations (ICLR)
 One-shot learning with a hierarchicalnonparametric bayesian model,2012, In Proceedings of ICML Workshop on Unsupervised and Transfer Learning
 Meta-learningwith memory-augmented neural networks,2016, In Proceedings of the 33rd International Conference on MachineLearning (ICML)
 Equivalence of regularization and truncated iteration for general ill-posed problems,1996, LinearAlgebra and its Applications
 Evolutionary principles in self-referential learning,1987, PhD thesis
 Prototypical networks for few-shot learning,2017, In Advances inNeural Information Processing Systems (NIPS) 30
 Learning tocompare: Relation network for few-shot learning,2017, CoRR
 A Bayesian framework for concept learning,1999, PhD thesis
 Sparse Bayesian multi-task learning for predicting cognitiveoutcomes from neuroimaging measures in Alzheimer’s disease,2012, In IEEE Conference on Computer Vision andPattern Recognition (CVPR)
 Learned optimizers that scale and generalize,2017, In Proceedings ofthe 34th International Conference on Machine Learning (ICML)
 Learning Gaussian processes from multiple tasks,2005, In Proceedingsof the 22nd International Conference on Machine Learning (ICML)
