title,year,conference
 A theory of learning from different domains,2010, Machine learning
 Impossibility theorems for domain adap-tation,2010, In Proceedings of the Thirteenth International Conference on Artificial Intelligence andStatistics
 Semi-supervised classification by low density separation,2005, InAISTATS
 Good semi-supervised learning that requires abad gan,2017, arXiv preprint arXiv:1705
 Many paths to equilibrium: Gans do not need to decrease adivergence at everystep,2017, arXiv preprint arXiv:1710
 Unsupervised domain adaptation by backpropagation,2015, InInternational Conference on Machine Learning
 Temporal ensembling for semi-supervised learning,2016, arXiv preprintarXiv:1610
 Learning transferable features withdeep adaptation networks,2015, In International Conference on Machine Learning
 Domain adaptation: Learning boundsand algorithms,2009, arXiv preprint arXiv:0902
 Optimizing neural networks with kronecker-factored approximatecurvature,2015, In International Conference on Machine Learning
 Virtual adversarial training for semi-supervisedtext classification,2016, stat
 Virtual adversarial train-ing: a regularization method for supervised and semi-supervised learning,2017, arXiv preprintarXiv:1704
 Revisiting natural gradient for deep networks,2013, arXiv preprintarXiv:1301
 Training deep neural networks on noisy labels with bootstrapping,2014, arXiv preprintarXiv:1412
 Asymmetric tri-training for unsuperviseddomain adaptation,2017, arXiv preprint arXiv:1702
 Proximal policyoptimization algorithms,2017, arXiv preprint arXiv:1707
 Learning transferrable repre-sentations for unsupervised domain adaptation,2016, In Advances in Neural Information ProcessingSystems
 From virtual to reality: Fast adaptation of virtual object detectors toreal domains,2014, In BMVC
 Mean teachers are better role models: Weight-averaged consis-tency targets improve semi-supervised deep learning results,2017, 2017
 Instance normalization: The missing in-gredient for fast stylization,2016, arXiv preprint arXiv:1607
 Virtual andreal world adaptation for pedestrian detection,2014, IEEE transactions on pattern analysis and machineintelligence
 A surveyon behavior recognition using wifi channel state information,2017, IEEE Communications Magazine
 Tri-training: Exploiting unlabeled data using three classifiers,2005, IEEETransactions on knowledge and Data Engineering
 Semi-supervised learning literature survey,2005, 2005
