title,year,conference
 Vulnerability of deep reinforcement learning to policy inductionattacks,2017, arXiv preprint arXiv:1701
 The arcade learning envi-ronment: An evaluation platform for general agents,2013, J
 Mxnet: A flexible and efficient machine learning library forheterogeneous distributed systems,2015, arXiv preprint arXiv:1512
 Analysis of classifiers’ robustness to adversarialperturbations,2018, Machine Learning
 Explaining and harnessing adversarialexamples,2014, arXiv preprint arXiv:1412
 On calibration of modern neuralnetworks,2017, arXiv preprint arXiv:1706
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Adversarial attackson neural network policies,2017, arXiv preprint arXiv:1702
 Delving into adversarial attacks on deep policies,2017, arXiv preprintarXiv:1705
 Learning multiple layers of features from tiny images,2009, 2009
 Human-level controlthrough deep reinforcement learning,2015, Nature
 Biologically inspired protection of deep networks from adversarialattacks,2017, arXiv preprint arXiv:1703
 On the effectiveness of defensive distillation,2016, arXiv preprintarXiv:1607
 Practical black-box attacks against machine learning,2017, In Proceedings of the 2017 ACM onAsia Conference on Computer and Communications Security
 Intriguing properties of neural networks,2013, arXiv preprint arXiv:1312
 Ensembleadversarial training: Attacks and defenses,2017, arXiv preprint arXiv:1705
 The space oftransferable adversarial examples,2017, arXiv preprint arXiv:1704
