title,year,conference
 Neural machine translation by jointly learning toalign and translate,2015, In ICLR
 A large annotated corpusfor learning natural language inference,2015, In EMNLP
 A fast unified model for parsing and sentence understanding,2016, In ACL
 Empirical evaluation of gated re-current neural networks on sequence modeling,2014, In NIPS
 Language modeling with gated convolutionalnetworks,2016, arXiv preprint arXiv:1612
 More is less: A more complicated network withless inference complexity,2017, In Computer Vision and Pattern Recognition
 Convolutional sequence tosequence learning,2017, arXiv preprint arXiv:1705
 Ruminating reader: Reasoning with gated multi-hop attention,2017, arXivpreprint arXiv:1704
 Hybrid speech recognition with deep bidirectionallstm,2013, In Automatic Speech Recognition and Understanding (ASRU)
 Deep residual learning for image recognition,2016, InProceedings of the IEEE conference on computer vision and pattern recognition
 Long short-term memory,1997, Neural computation
 ReinforCed mnemoniC reader for maChine ComPrehension,2017, arXivpreprint arXiv:1705
 Mining and summarizing Customer reviews,2004, In Proceedings of the tenth ACMSIGKDD international conference on Knowledge discovery and data mining
 A Convolutional neural network for modellingsentenCes,2014, arXiv preprint arXiv:1404
 Neural maChine translation in linear time,2016, arXiv preprint arXiv:1610
 Convolutional neural networks for sentenCe ClassifiCation,2014, In EMNLP
 StruCtured attention networks,2017, In ICLR
 Adam: A method for stoChastiC oPtimization,2015, In ICLR
 SkiP-thought veCtors,2015, In NIPS
 StruCtural attention neural networks for imProved sentimentanalysis,2017, arXiv preprint arXiv:1701
 Training rnns as fast as Cnns,2017, arXiv preprint arXiv:1709
 Learning question Classifiers,2002, In ACL
 End-to-end adversarial memory network forCross-domain sentiment ClassifiCation,2017, In IJCAI
 A struCtured self-attentive sentenCe embedding,2017, In ICLR
 Learning natural language inferenCe using bidireCtionallstm model and inner-attention,2016, arXiv preprint arXiv:1605
 EffiCient estimation of word rePresentations inveCtor sPaCe,2013, arXiv preprint arXiv:1301
 Distributed rePresentations of wordsand Phrases and their ComPositionality,2013, In NIPS
 Natural language inferenCe by tree-basedConvolution and heuristiC matChing,2016, In ACL
 Neural semantiC enCoders,2017, In EACL
 Neural tree indexers for text understanding,2017, In EACL
 A sentimental eduCation: Sentiment analysis using subjeCtivity summarization basedon minimum Cuts,2004, In ACL
 Seeing stars: ExPloiting Class relationshiPs for sentiment Categorization with resPeCtto rating sCales,2005, In ACL
 Glove: Global veCtors for word rePresenta-tion,2014, In EMNLP
 LinguistiCally regularized lstms for sentiment ClassifiCation,2017, InACL
 A neural attention model for abstractive sentence sum-marization,2015, In EMNLP
 Neural responding machine for short-text conversation,2015, In ACL
 Recursive deep models for semantic compositionality over a sentiment treebank,2013, In EMNLP
 Grounded com-positional semantics for finding and describing images with sentences,2014, Transactions of the Association forComputational Linguistics
 End-to-end memory networks,2015, In NIPS
 Improved semantic representations from tree-structured long short-term memory networks,2015, In ACL
 Bidirectional tree-structured lstm with head lexicalization,2017, In ACL
 Attention is all you need,2017, In NIPS
 Order-embeddings of images and language,2016, InICLR
 Multi-perspective context matching for machinecomprehension,2016, arXiv preprint arXiv:1612
 Adadelta: an adaptive learning rate method,2012, arXiv preprint arXiv:1212
 Self-adaptive hierarchical sentence model,2015, In IJCAI
