title,year,conference
 Learning to learn by gradient descent by gradientdescent,2016, 2016
 Neural machine translation by jointlylearning to align and translate,2014, arXiv preprint arXiv:1409
 Variational memory address-ing in generative models,2017, 2017
 Learning to learn for global optimization of black box functions,2017, In ICML
 Imagenet: A large-scalehierarchical image database,2009, In CVPR
 One-shot imitation learning,2017, arXiv preprintarXiv:1703
 Model-agnostic meta-learning for fast adaptationof deep networks,2017, 2017a
 One-shot visual imita-tion learning via meta-learning,2017, arXiv preprint arXiv:1709
 Convolutionalsequence to sequence learning,2017, arXiv preprint arXiv:1705
 Draw: A recur-rent neural network for image generation,2015, In Proceedings of The 32nd International Conferenceon Machine Learning
 Towardsconceptual compression,2016, In Advances In Neural Information Processing Systems
 The formation of learning sets,1949, Psychological review
 One-shot learning by inverting acompositional causal process,2013, In NIPS
 Optimization as a model for few-shot learning,2016, 2016
 Optimization as a model for few-shot learning,2017, In ICLR
 Parallel multiscale autoregressive density estimation,2017, In ICML
 One-shot generalizationin deep generative models,2016, In Proceedings of The 33rd International Conference on MachineLearning 
 Meta-learning with memory-augmented neural networks,2016, In ICML
 Attentive recurrent comparators,2017, InICML
 Deep metric learning via liftedstructured feature embedding,2016, In IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Core knowledge,2007, Developmental science
 Conditional image generation with PixelCNN decoders,2016, In NIPS
 Matching networks for oneshot learning,2016, In NIPS
