title,year,conference
 Wasserstein gan,2017, arXiv preprintarXiv:1701
 Layer normalization,2016, arXiv preprintarXiv:1607
 The automated cryptanalysis of substitution ciphers,1986, Cryptologia
 Maximum-likelihood augmented discrete generative adversarial networks,2017, arXiv preprintarXiv:1702
 Brown corpus manual,1979, Brown University
 Deep Learning,2016, MIT Press
 Im-proved training of wasserstein gans,2017, arXiv preprint arXiv:1704
 Solving substitution ciphers,2003, Department of Computer Science
 Boundary-seeking generative adversarial networks,2017, arXiv preprint arXiv:1702
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, In International Conference on Machine Learning
 Categorical reparameterization with gumbel-softmax,2016, arXivpreprint arXiv:1611
 Neural machine translation in linear time,2016, arXiv preprint arXiv:1610
 Adam: A method for stochastic optimization,2014, CoRR
 The copiale cipher,2011, In Proceedings of the4th Workshop on Building and Using Comparable Corpora: Comparable Corpora and the Web
 Gans for sequences of discrete elements withthe gumbel-softmax distribution,2016, arXiv preprint arXiv:1611
 Semantic segmentation usingadversarial networks,2016, arXiv preprint arXiv:1611
 The concrete distribution: A continuousrelaxation of discrete random variables,2016, arXiv preprint arXiv:1611
 A cryptanalytic attack on vigene`re cipher usinggenetic algorithm,2011, In Open Systems (ICOS)
 An automated approach to solve simple substitutionciphers,1993, Cryptologia
 The Code Book: The Science of Secrecy from Ancient Egypt to Quantum Cryptogra-phy,2000, Anchor
 Attention is all you need,2017, arXiv preprint arXiv:1706
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine learning
 Dualgan: Unsupervised dual learning for image-to-imagetranslation,2017, arXiv preprint arXiv:1704
 Seqgan: Sequence generative adversarial netswith policy gradient,2017, In AAAI
 Text understanding from scratch,2015, arXiv preprint arXiv:1502
 Unpaired image-to-image translationusing cycle-consistent adversarial networks,2017, arXiv preprint arXiv:1703
