title,year,conference
 On pixel-wise explanations for non-linear classifier decisions by layer-wiserelevance propagation,2015, PloS one
 Theano: A cpu and gpumath compiler in python,2010, In Proc
 Real time image saliency for black box classifiers,2017, In NIPS 2017
 Investigating theinfluence of noise and distractors on the interpretation of neural networks,2016, arXiv preprintarXiv:1611
 Adam: A method for stochastic optimization,2015, In ICLR
 Imagenet classification with deep convo-lutional neural networks,2012, In Advances in neural information processing systems
 Deep learning,2015, Nature
 Human-levelcontrol through deep reinforcement learning,2015, Nature
 Explaining nonlinear classification decisions with deep taylor decomposition,2017, PatternRecognition
 Synthesizing thepreferred inputs for neurons in neural networks via deep generator networks,2016, In Advances inNeural Information Processing Systems
 Deep learning in neural networks: An overview,2015, Neural networks
 Quantum-chemical insights from deep tensor neural networks,2017, Nature Comm
 Not just a black box:Learning important features through propagating activation differences,2016, CoRR
 Masteringthe game of go with deep neural networks and tree search,2016, Nature
 Very deep convolutional networks for large-scale imagerecognition,2015, In ICLR
 Deep inside convolutional networks:Visualising image classification models and saliency maps,2014, In ICLR
 Smoothgrad:removing noise by adding noise,2017, arXiv preprint arXiv:1706
 Striving forsimplicity: The all convolutional net,2015, In ICLR
 Axiomatic attribution for deep networks,2017, InICML 2017
 Understanding neural networks throughdeep visualization,2015, In ICML Workshop on Deep Learning
 Visualizing and understanding convolutional networks,2014, InEuropean Conference on Computer Vision
 Visualizing deep neural networkdecisions: Prediction difference analysis,2017, In ICLR
