title,year,conference
 Towards principled methods for training generative adversarialnetworks,2017, arXiv preprint arXiv:1701
 Wasserstein gan,2017, arXiv preprintarXiv:1701
 Began: Boundary equilibrium generative adversar-ial networks,2017, arXiv preprint arXiv:1703
 Calibratingenergy-based generative adversarial networks,2017, arXiv preprint arXiv:1702
 Imagenet: A large-scalehierarchical image database,2009, In Computer Vision and Pattern Recognition
 Deep generative image models using alaplacian pyramid of adversarial networks,2015, In Advances in neural information processing systems
 Adversarially learned inference,2016, arXiv preprint arXiv:1606
 Training generative neuralnetworks via maximum mean discrepancy optimization,2015, arXiv preprint arXiv:1505
 Im-proved training of wasserstein gans,2017, arXiv preprint arXiv:1704
 Stacked generativeadversarial networks,2016, arXiv preprint arXiv:1612
 Generating imageswith recurrent adversarial networks,2016, arXiv preprint arXiv:1602
 Image-to-image translation withconditional adversarial networks,2016, arXiv preprint arXiv:1611
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 Semi-supervisedlearning with deep generative models,2014, In Advances in Neural Information Processing Systems
 Learning multiple layers of features from tiny images,2009, 2009
 Improved semi-supervised learningwith gans using manifold invariances,2017, arXiv preprint arXiv:1705
 Temporal ensembling for semi-supervised learning,2016, arXiv preprintarXiv:1610
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Triple generative adversarial nets,2017, arXiv preprintarXiv:1703
 Mmd gan:Towards deeper understanding of moment matching network,2017, arXiv preprint arXiv:1705
 Virtual adversarial train-ing: a regularization method for supervised and semi-supervised learning,2017, arXiv preprintarXiv:1704
 f-gansin an information geometric nutshell,2017, arXiv preprint arXiv:1707
 f-gan: Training generative neural sam-plers using variational divergence minimization,2016, In Advances in Neural Information ProcessingSystems
 Semi-supervised learning with generative adversarial networks,2016, arXiv preprintarXiv:1606
 Conditional image synthesis with auxil-iary classifier gans,2016, arXiv preprint arXiv:1610
 Loss-sensitive generative adversarial networks on lipschitz densities,2017, arXiv preprintarXiv:1701
 Unsupervised representation learning with deepconvolutional generative adversarial networks,2015, arXiv preprint arXiv:1511
 Semi-supervised learning with ladder networks,2015, In Advances in Neural Information Processing Systems
 Stochastic backpropagation andapproximate inference in deep generative models,2014, arXiv preprint arXiv:1401
 Unsupervised and semi-supervised learning with categorical generativeadversarial networks,2015, arXiv preprint arXiv:1511
 Weight-averaged consistency targets improve semi-superviseddeep learning results,2017, arXiv preprint arXiv:1703
 Learning to draw samples: With application to amortized mle forgenerative adversarial learning,2016, arXiv preprint arXiv:1611
 Improving generative adversarial networks with denoisingfeature matching,2016, 2016
 On the quantitative analysis ofdecoder-based generative models,2016, arXiv preprint arXiv:1611
 Lsun:Construction of a large-scale image dataset using deep learning with humans in the loop,2015, arXivpreprint arXiv:1506
 Unpaired image-to-image translationusing cycle-consistent adversarial networks,2017, arXiv preprint arXiv:1703
