title,year,conference
 A causal framework for explaining the predictions ofblack-box sequence-to-sequence models,2017, In Empirical Methods in Natural Language Processing(EMNLP)
 Towards principled methods for training generative adversarialnetworks,2017, In International Conference on Learning Representations (ICLR)
 Do gans actually learn the distribution? an empirical study,2017, arXivpreprint 1706
 Synthetic and natural noise both break neural machine transla-tion,2018, In International Conference on Learning Representations (ICLR)
 A largeannotated corpus for learning natural language inference,2015, In Empirical Methods in NaturalLanguage Processing (EMNLP)
 Enhanced lstm fornatural language inference,2017, In Association for Computational Linguistics (ACL)
 Adversarial classification,2004, InProceedings of the ACM SIGKDD International Conference on Knowledge Discovery and DataMining
 Generative adversarial nets,2014, In Advances in NeuralInformation Processing Systems (NIPS)
 Explaining and harnessing adversarialexamples,2015, In International Conference on Learning Representations (ICLR)
 Improvedtraining of wasserstein gans,2017, In Advances in Neural Information Processing Systems (NIPS)
 Deep residual learning for imagerecognition,2016, In IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Toward controlledgeneration of text,2017, In International Conference on Machine Learning (ICML)
 Adversarial examples for evaluating reading comprehension systems,2017, InEmpirical Methods in Natural Language Processing (EMNLP)
 Stochastic gradient vb and the variational auto-encoder,2014, InInternational Conference on Learning Representations (ICLR)
 Adversarial machine learning at scale,2017, InInternational Conference on Learning Representations (ICLR)
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Understanding neural networks through representationerasure,2016, arXiv preprint 1612
 Universaladversarial perturbations,2017, In IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Transferability in machine learning: fromphenomena to black-box attacks using adversarial samples,2016, arXiv preprint 1605
 The limitations of deep learning in adversarial settings,2016, In IEEE European Symposium onSecurity and Privacy
 Practical black-box attacks against machine learning,2017, In Proceedings of the ACM on AsiaConference on Computer and Communications Security
 Deepxplore: Automated whitebox testing ofdeep learning systems,2017, In the ACM Symposium on Operating Systems Principles
 Anchors: High-precision model-agnosticexplanations,2018, In AAAI Conference on Artificial Intelligence
 Variationalapproaches for auto-encoding generative adversarial networks,2017, arXiv preprint 1706
 Intriguing properties of neural networks,2014, In International Conference on LearningRepresentations (ICLR)
 Lsun: Construction of alarge-scale image dataset using deep learning with humans in the loop,2015, arXiv preprint 1506
 Adversariallyregularized autoencoders,2017, arXiv preprint 1706
