title,year,conference
 On invariance and selectivity in representationlearning,2016, Information and Inference
 Towards principled methods for training generative adversarialnetworks,2017, In NIPS 2016 Workshop on Adversarial Training
 Wasserstein gan,2017, arXiv preprintarXiv:1701
 Seeing 3d chairs:exemplar part-based 2d-3d alignment using a large dataset of cad models,2014, In Proceedings of theIEEE conference on computer Vision and pattern recognition
 Representation learning: A review and newperspectives,2013, IEEE transactions on pattern analysis and machine intelligence
 Invariant scattering convolution networks,2013, IEEE Trans
 Infogan:Interpretable representation learning by information maximizing generative adversarial nets,2016, InAdVances in Neural Information Processing Systems
 Discovering hidden factorsof variation in deep networks,2014, arXiV preprint arXiV:1412
 Group equivariant convolutional networks,2016, In Proceedings of the 33rdInternational Conference on Machine Learning
 Transformation properties of learned visual representations,2015, InInternational Conference on Learning Representations
 Unsupervised learning of disentangled representations fromvideo,2017, arXiV preprint arXiV:1705
 Disentangling factors of variation viagenerative entangling,2012, arXiV preprint arXiV:1210
 Exploiting cyclic symmetry in convolu-tional neural networks,2016, ICML
 Adversarial feature learning,2016, arXiv preprintarXiv:1605
 Learning to generate chairs withconvolutional neural networks,2015, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
 Adversarially learned inference,2016, arXiv preprint arXiv:1606
 A disentangled recognition andnonlinear dynamics model for unsupervised learning,2017, arXiv preprint arXiv:1710
 Gradient estimation,2006, Handbooks in operations research and management science
 Learning to linearize under uncertainty,2015, InAdvances in Neural Information Processing Systems
 Invariance in kernel methods by haar-integrationkernels,2005, In Scandinavian Conference on Image Analysis
 beta-vae: Learning basic visual concepts with aconstrained variational framework,2017, In International Conference on Learning Representations
 Transforming auto-encoders,2011, In InternationalConference on Artificial Neural Networks
 Unsupervised learning of disentangled latent representa-tions from sequential data,2017, In Advances in neural information processing systems
 Bayesian representation learning withoracle constraints,2015, arXiv preprint arXiv:1506
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 Deep convolutionalinverse graphics network,2015, In Advances in Neural Information Processing Systems
 Semi-supervised learning with GANs:Manifold invariance with improved inference,2017, In Advances in Neural Information ProcessingSystems
 Buildingmachines that learn and think like people,2016, Behavioral and Brain Sciences
 Deep learning face attributes in the wild,2015, InProceedings of the IEEE International Conference on Computer Vision
 Disentangling factors of variation in deep representation using adversarial training,2016, InAdvances in Neural Information Processing Systems
 Neural variational inference for text processing,2016, InInternational Conference on Machine Learning
 Learning with group invariant features: Akernel perspective,2015, In Advances in Neural Information Processing Systems
 Estimating divergence functionalsand the likelihood ratio by convex risk minimization,2010, IEEE Transactions on Information Theory
 f-gan: Training generative neural samplersusing variational divergence minimization,2016, In Advances in Neural Information Processing Systems
 Localgroup invariant representations via orbit embeddings,2017, In AISTATS
 Learning to disentangle factors ofvariation with manifold interaction,2014, In International Conference on Machine Learning
 Stochastic backpropagation andapproximate inference in deep generative models,2014, arXiv preprint arXiv:1401
 A survey of inductive biases for factorial representation-learning,2016, arXiv preprintarXiv:1612
 Learning rotation-aware features: From invariant priors to equivariantdescriptors,2012, In Computer Vision and Pattern Recognition (CVPR)
 Learning disentangled representations with semi-superviseddeep generative models,2017, arXiv preprint arXiv:1706
 Learning stochastic inverses,2013, In Advancesin neural information processing systems
 Renyi divergence and kullback-leibler divergence,2014, IEEETransactions on Information Theory
 Understanding visualconcepts with continuation learning,2016, arXiv preprint arXiv:1602
 Weakly-supervised disentanglingwith recurrent transformations for 3d view synthesis,2015, In Advances in Neural Information ProcessingSystems
 Towards deeper understanding of variationalautoencoding models,2017, arXiv preprint arXiv:1702
