title,year,conference
 Intrinsic dimension ofdata representations in deep neural networks,2019, In Advances in Neural Information ProcessingSystems
 Adaptive manifold clustering,2019, arXiv preprintarXiv:1912
 Large scale GAN training for high fidelitynatural image synthesis,2018, arXiv preprint arXiv:1809
 ImageNet: A large-scale hi-erarchical image database,2009, In 2009 IEEE conference on computer vision and pattern recognition
 Estimating the intrinsic dimen-sion of datasets by a minimal neighborhood information,2017, Scientific Reports
 A survey of dimension reduction techniques,2002, Technical report
 Deep convolutional recurrent autoencoders for learn-ing low-dimensional feature dynamics of fluid systems,2018, arXiv preprint arXiv:1808
 Accurate estimation of the intrinsic dimension usinggraph distances: Unraveling the geometric complexity of datasets,2016, Scientific reports
 Reducing the dimensionality of data with neuralnetworks,2006, science
 Maximum likelihood estimation of intrinsic dimension,2005, InAdvances in neural information processing systems
 Microsoft COCO: Common objects in context,2014, In Europeanconference on computer vision
 Comments on ‘maximum likelihood estimation ofintrinsic dimension’ by e,2005, levina and p
 Sample complexity of testing the manifold hypothesis,2010, InAdvances in neural information processing systems
 On the sample complexity of learning smooth cuts on amanifold,2009, In COLT
 Readingdigits in natural images With unsupervised feature learning,2011, In NIPS Workshop on Deep Learningand Unsupervised Feature Learning 2011
 Natural image statistics and efficient coding,1996, Network:Computation in Neural Systems
 Manifold models for signals and images,2009, Computer Vision and Image Understanding
 Nonlinear dimensionality reduction by locally linear embed-ding,2000, science
 The measure of the critical values of differentiable maps,1942, Bulletin of the AmericanMathematicalSociety
 Nonlinear component analysis asa kernel eigenvalue problem,1998, Neural computation
 Disentangling adversarial robustness and generaliza-tion,2019, In IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 A global geometric framework fornonlinear dimensionality reduction,2000, science
 Combining mixture models with linear mixing updates:multilayer image segmentation and synthesis,2019, arXiv preprint arXiv:1905
 Texture interpolation for prob-ing visual perception,2020, arXiv preprint arXiv:2006
 Crystal fingerprint space - a novel paradigm for studying crystal-structure sets,2010, Acta Crystallographica Section A
