title,year,conference
 The adverse effects of code duplication in machine learning models of code,2019, InProceedings of the 2019 ACM SIGPLAN International Symposium on New Ideas
 Learning to represent programswith graphs,2017, arXiv preprint arXiv:1711
 A survey of machinelearning for big code and naturalness,2018, ACM Computing Surveys (CSUR)
 code2seq: Generating sequences fromstructured representations of code,2018, arXiv preprint arXiv:1808
 Neural machine translation by jointlylearning to align and translate,2014, arXiv preprint arXiv:1409
 A parallel corpus of python functions anddocumentation strings for automated code documentation and code generation,2017, arXiv preprintarXiv:1707
 Graph-to-sequence learning using gated graphneural networks,2018, arXiv preprint arXiv:1806
 Dynamic programming,1966, Science
 Scheduled sampling for sequenceprediction with recurrent neural networks,2015, In Advances in Neural Information Processing Systems
 Measuring and relieving the over-smoothing problem for graph neural networks from the topological view,2020, In AAAI
 Iterative deep graph learning for graph neural networks:Better and robust node embeddings,2020, Advances in Neural Information Processing Systems
 Reinforcement learning based graph-to-sequencemodel for natural question generation,2020, In Proceedings of the 8th International Conference onLearning Representations
 Toward subgraph guided knowledge graph questiongeneration with graph neural networks,2020, arXiv preprint arXiv:2004
 Deepstellar: Model-basedquantitative analysis of stateful deep learning systems,2019, In Proceedings of the 2019 27th ACM JointMeeting on European Software Engineering Conference and Symposium on the Foundations ofSoftware Engineering
 Inductive representation learning on large graphs,2017, InAdvances in neural information processing systems
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Long short-term memory,1997, Neural computation
 DeeP code comment generation,2018, In Proceedings ofthe 26th Conference on Program Comprehension
 ImProved code summarizationvia a graPh neural network,2020, arXiv preprint arXiv:2004
 Gated graPh sequence neuralnetworks,2015, arXiv preprint arXiv:1511
 CP-miner: Finding coPy-Paste andrelated bugs in large-scale software code,2006, IEEE Transactions on software Engineering
 ROUGE: A Package for automatic evaluation of summaries,2004, In Text SummarizationBranches Out
 Atom: Commit messagegeneration based on abstract syntax tree and hybrid ranking,2020, IEEE Transactions on SoftwareEngineering
 Effective approaches to attention-basedneural machine translation,2015, arXiv preprint arXiv:1508
 Bleu: a method for automaticevaluation of machine translation,2002, In Proceedings of the 40th annual meeting on association forcomputational linguistics
 Core: Automating reviewrecommendation for code changes,2020, In 2020 IEEE 27th International Conference on SoftwareAnalysis
 Attention is all you need,2017, In Advances in neural informationprocessing systems
 Graphattention networks,2018, ArXiv
 Code generation as a dual task of code summariza-tion,2019, In Advances in Neural Information Processing Systems
 Deephunter: a coverage-guided fuzz testing framework for deepneural networks,2019, In Proceedings of the 28th ACM SIGSOFT International Symposium on SoftwareTesting and Analysis
 Diffchaser: Detectingdisagreements for deep neural networks,2019, In IJCAI
 Graph2seq: Graph to sequence learningwith attention-based neural networks,2018, arXiv preprint arXiv:1804
 Sql-to-text generationwith graph-to-sequence model,2018, arXiv preprint arXiv:1809
 Modeling and discovering vulnera-bilities with code property graphs,2014, In 2014 IEEE Symposium on Security and Privacy
 Pairnorm: Tackling oversmoothing in gnns,2019, arXiv preprintarXiv:1909
 Devign: Effective vulnera-bility identification by learning comprehensive program semantics via graph neural networks,2019, InAdvances in Neural Information Processing Systems 
 Modeling graphstructure in transformer for better amr-to-text generation,2019, arXiv preprint arXiv:1909
