title,year,conference
 Flow-based generative models for markov chainmonte carlo in lattice field theory,2019, Physical Review D
 Combining differen-tiable PDE solvers and graph neural networks for fluid flow prediction,2020, In Proceedings of the37th International Conference on Machine Learning ICML 2020
 A pliant method for anisotropic mesh generation,1996, In 5thIntl
 A review on 3d-fe adaptive remeshing techniquesfor crack growth modelling,2015, Engineering Fracture Mechanics
 Smart finite elements: A novel machine learning appli-cation,2019, Computer Methods in Applied Mechanics and Engineering
 Comsol multiphysicsR v,2020, 5
 The hardware lottery,2020, arXiv preprint arXiv:2009
 Equivariant flow-based samplingfor lattice gauge theory,2020, Phys
 Semi-supervised classification with graph convolutionalnetworks,2017, In 5th International Conference on Learning Representations
 Adaptive anisotropic remeshing for clothsimulation,2012, ACM Trans
 Polygen: An autoregressivegenerative model of 3d meshes,2020, In International Conference on Machine Learning
 A self-adaptive goal-oriented hp-finite element method with electromagnetic applications,2007, part ii: Electrodynamics
 Adaptive tearing andcracking of thin sheets,2014, ACM Transactions on Graphics (TOG)
 3d direct current resistivity modeling with unstructuredmesh by adaptive finite-element method,2010, Geophysics
 Learning to simulate complex physics with graph networks,2020, In Proceedingsof the 37th International Conference on Machine Learning ICML 2020
 The graph neural network model,2008, IEEE Transactions on Neural Networks
 Liquid splash modeling with neural networks,2018, InComputer Graphics Forum
 Towardsphysics-informed deep learning for turbulent flow prediction,2020, In ACM SIGKDD internationalconference on knowledge discovery and data mining
 Latent space physics: Towards learningthe temporal evolution of fluid flow,2019, In Computer Graphics Forum
 A state-of-the-art reviewof the x-fem for computational fracture mechanics,2009, Applied Mathematical Modelling
