title,year,conference
 Smoothed particle hydrodynamics: theory andapplication to non-spherical stars,1977, Monthly notices of the royal astronomical society
 A proof thatartificial neural networks overcome the curse of dimensionality in the numerical approximationof black-scholes partial differential equations,2018, arXiv preprint arXiv:1809
 Numerical calculation of time-dependent viscousincompressible flow of fluid with free surface,1965, The physics of fluids
 Solving for high-dimensional committor functionsusing artificial neural networks,2019, Research in the Mathematical Sciences
 Deep fluids: A generative network for parameterized fluid simulations,2019, In ComputerGraphics Forum
 Adam: A method for stochastic optimization,2015, In 3rdInternational Conference on Learning Representations
 Data-driven fluid simulations using regression forests,2015, ACM Trans
 Hidden fluid mechanics: A navier-stokes informed deep learning framework for assimilating flow visualization data,2018, arXiv preprintarXiv:1808
 Stable fluids,1999, In Proceedings of the 26th annual conference on Computer graphics andinteractive techniques
 Differentiable fluids with solidcoupling for learning and control,2021, 2021
 Lagrangian fluidsimulation with continuous convolutions,2020, In 8th International Conference on LearningRepresentations
