title,year,conference
 Goal-drivenDynamics Learning via Bayesian Optimization,2017, In IEEE Annual Conference on Decision andControl
 Collaborative HyperparameterTuning,2013, In International Conference on Machine Learning
 Learning a Synaptic Learning Rule,1991, InInternational Joint Conference on Neural Networks
 Learning to Learn without Gradient Descent by GradientDescent,2017, In International Conference on Machine Learning
 Learning Step Size Controllers for RobustNeural Network Training,2016, In AAAI Conference on Artificial Intelligence
 Efficient and Robust Automated Machine Learning,2015, In Advances in NeuralInformation Processing Systems
 Initializing Bayesian HyperparameterOptimization via Meta-Learning,2015, AAAI Conference on Artificial Intelligence
 Scalable Meta-Learning for BayesianOptimization,2018, arXiv:1802
 Model-Agnostic Meta-Learning for Fast Adaptationof Deep Networks,2017, In International Conference on Machine Learning
 TransferringKnowledge across Learning Processes,2019, In International Conference on Learning Representations
 Neural Processes,2018, arXiv:1807
 BuildingMachines That Learn and Think Like People,2016, arXiv:1604
 Learning to Optimize,2016, arXiv:1606
 Learning to Optimize Neural Nets,2017, arXiv:1703
 Learning Unsuper-vised Learning Rules,2019, In International Conference on Learning Representations
 On Bayesian Methods for Seeking the Extremum,1975, In Optimization Techniques IFIPTechnical Conference
 Scalable Hyperpa-rameter Transfer Learning,2018, In Advances in Neural Information Processing Systems
 A Benchmark of Kriging-based Infill Criteriafor Noisy Optimization,2013, Structural and Multidisciplinary Optimization
 Scalable Hyperparameter Optimizationwith Products of Gaussian Process Experts,2016, European Conference on Machine Learning andKnowledge Discovery in Databases
 High-Dimensional Continuous Control Using Generalized Advantage Estimation,2015, arXiv:1506
 Proximal PolicyOptimization Algorithms,2017, arXiv:1707
 Taking theHuman Out of the Loop: A Review of Bayesian Optimization,2016, Proceedings of the IEEE
 Regret Bounds for TransferLearning in Bayesian Optimisation,2017, In International Conference on Artificial Intelligence andStatistics
 Practical Bayesian Optimization of MachineLearning Algorithms,2012, In Advances in Neural Information Processing Systems
 On the Distribution of Points in a Cube and the Approximate Evaluation ofIntegrals,1967, Zhurnal Vychislitelnoi Matematiki i Matematicheskoi Fiziki
 Bayesian Optimizationwith Robust Bayesian Neural Networks,2016, In Advances in Neural Information Processing Systems
 Gaussian Process Opti-mization in the Bandit Setting: No Regret and Experimental Design,2010, In International Conferenceon Machine Learning
 Reinforcement Learning - an Introduction,1998, AdaptiveComputation and Machine Learning
 Multi-Task Bayesian Optimization,2013, In Advancesin Neural Information Processing Systems
 Flexible Transfer LearningFramework for Bayesian Optimisation,2016, In Advances in Knowledge Discovery and Data Mining
 Two-Stage Transfer Surrogate Modelfor Automatic Hyperparameter Optimization,2016, In European Conference on Machine Learning andKnowledge Discovery in Databases
 Efficient Transfer Learning Method for Automatic HyperparameterTuning,2014, In International Conference on Artificial Intelligence and Statistics
