title,year,conference
 Beat the machine: Challenging workersto find the unknown unknowns,2011, Human Computation
 Statistical proof of discrimination,1980, Shepard’s Incorporated ofColorado Springs
 Classification with a reject option using a hinge loss,2008, JMLR
 Weight Uncertainty inNeural Networks,1505, arXiv:1505
 Fair Pipelines,1707, arXiv:1707
 Fair prediction with disparate impact: A study of bias in recidivismprediction instruments,2016, arXiv:1610
 An optimum character recognition system using decision function,1957, IEEE T
 On optimum recognition error and reject trade-off,1970, IEEE T
 Learning with rejection,2016, In InternationalConference on Algorithmic Learning Theory
 FairnessThrough Awareness,1104, arXiv:1104
 Decoupled classifiersfor fair and efficient machine learning,1707, arXiv:1707
 On calibration of modern neuralnetworks,2017, CoRR
 Cooperative inversereinforcement learning,2016, In Advances in neural information processing systems
 Equality of Opportunity in Supervised Learn-ing,2016, arXiv:1610
 Adaptive mixtures oflocal experts,1991, Neural computation
 Fairness in Learn-ing: Classic and Contextual Bandits,1605, arXiv:1605
 Classifying without discriminating,2009, In 2nd International Conference onComputer
 Fairness-aware classifierwith prejudice remover regularizer,2012, Machine Learning and Knowledge Discovery in Databases
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Machine Bias: There’sSoftware Used Across the Country to Predict Future Criminals,2016, And it’s BiasedAgainst Blacks
 Inherent Trade-Offs in the FairDetermination of Risk Scores,1609, arXiv:1609
 Knows what it knows: aframework for self-aware learning,1573, Machine Learning
 On Fairnessand Calibration,1709, arXiv:1709
 Pattern recognition and neural networks,2007, Cambridge university press
 IDK Cascades:Fast Deep Learning by Learning not to Overthink,1706, arXiv:1706
 Learning Non-Discriminatory Predictors,2017, arXiv:1702
 Learning Fair Represen-tations,2013, In PMLR
