title,year,conference
 Neural machine translation by jointlylearning to align and translate,2014, CoRR
 A neural probabilisticlanguage model,1532, J
 Music Recommendation and Discovery in the Long Tail,2010, Springer
 Doctorai: Predicting clinical events via recurrent neural networks,2016, In Proceedings of the 1st MachineLearning for Healthcare Conference
 Context-dependent word representation forneural machine translation,2016, CoRR
 Largescale distributed deep networks,2012, In Proceedings of the 25th International Conference on NeuralInformation Processing Systems
 Supervised sequence labelling,2012, In Supervised Sequence Labelling with RecurrentNeural Networks
 Long short-term memory,0899, Neural Comput
 Exploring thelimits of language modeling,2016, CoRR
 Adam: A method for stochastic optimization,2014, CoRR
 The neural hawkes process: A neurally self-modulating multivariatepoint process,2017, In NIPS
 Hierarchical probabilistic neural network language model,2005, InAISTATS’05
 Neural speech recognizer: Acoustic-to-word LSTMmodel for large vocabulary speech recognition,2016, CoRR
 Word representations: A simple and general methodfor semi-supervised learning,2010, In Proceedings of the 48th Annual Meeting of the Association forComputational Linguistics
 Modeling the intensityfunction of point process via recurrent neural networks,2017, In AAAI
 Jointmodeling of event sequence and time series with attentional twin recurrent neural networks,2017, 2017b
 ADADELTA: an adaptive learning rate method,2012, CoRR
