title,year,conference
 Optimal feature extraction and classification of tensorsvia matrix product state decomposition,2015, In 2015 IEEE International Congress on Big Data
 Escaping from saddle points?online stochasticgradient for tensor decomposition,2015, In Conference on Learning Theory
 Large-scale matrix factorizationwith distributed stochastic gradient descent,2011, In Proceedings of the 17th ACM SIGKDD internationalconference on Knowledge discovery and data mining
 The alternating linear scheme for tensor optimization inthe tensor train format,2012, SIAM J
 Tensor numerical methods for multidimensional PDEs: theoretical analysis andinitial applications,2015, ESAIM: Proceedings and Surveys
 Tensor decompositions and applications,2009, SIAM Review
 Local descriptors for spatio-temporal recognition,2006, In Spatial Coherencefor Visual Motion Analysis
 Expected tensor decompositionwith stochastic gradient descent,2016, In AAAI
 Tensorizing neuralnetworks,2015, In Advances in Neural Information Processing Systems
 Mul-tilinear multitask learning,2013, In International Conference on Machine Learning
 Supervised learning with tensor networks,2016, In D
 Tensor switching networks,2016, In Advances inNeural Information Processing Systems
 Online and differentially-private tensor decomposition,2016, InAdvances in Neural Information Processing Systems
 Multifactor sparse feature extraction using convolu-tive nonnegative tucker decomposition,2014, Neurocomputing
 Tensor-train recurrent neural networks for videoclassification,2017, arXiv preprint arXiv:1707
 Learning from multiway data: Simple and efficient tensor regression,2016, InInternational Conference on Machine Learning
 Distributed flexible nonlinear tensor factorization,2016, In Advances in Neural InformationProcessing Systems
 Linked component analysis frommatrices to high-order tensors: Applications to biomedical data,2016, Proceedings of the IEEE
