title,year,conference
 Deep speech 2: End-to-endspeech recognition in english and mandarin,2015, arXiv preprint arXiv:1512
 Neural machine translation by jointlylearning to align and translate,2015, In ICLR
 End-to-end attention-based large vocabulary speech recognition,2016, In Acoustics
 Towards better decoding and language model integration insequence to sequence models,2016, arXiv preprint arXiv:1612
 Empirical evaluation ofgated recurrent neural networks on sequence modeling,2014, arXiv preprint arXiv:1412
 Wav2letter: an end-to-end convnet-based speech recognition system,2016, arXiv preprint arXiv:1609
 On using monolingual corpora in neural ma-chine translation,2015, arXiv preprint arXiv:1503
 Deep residual learning for image recog-nition,2015, CoRR
 Long short-term memory,1997, Neural Computation
 Exploring thelimits of language modeling,2016, arXiv preprint arXiv:1602
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Statistical Language Models Based on Neural Networks,2012, PhD thesis
 Librispeech: An asr corpus based on publicdomain audio books,2015, In 2015 IEEE International Conference on Acoustics
 Unsupervised pretraining for sequence to se-quence learning,2016, arXiv preprint arXiv:1611
 Improving neural machine translation mod-els with monolingual data,2015, In Proceedings of the 54th Annual Meeting of the Association forComputational Linguistics
 A neural conversational model,2015, CoRR
 Words or characters? fine-grained gating for reading comprehension,2016, arXiv preprintarXiv:1611
