title,year,conference
 Banerjee and A,2005, Lavie
 Collecting highly parallel data for paraphrase evaluation,2011, In ACL
 Semantic compositionalnetworks for visual captioning,2017, In CVPR
 Long short-term memory,1997, Neural Computation
 Large-scale videoclassification with convolutional neural networks,2014, In CVPR
 Recurrent models of visual attention,2014, In NIPS
 Bleu: a method for automatic evaluation of machinetranslation,2002, Transactions of the Association for Computational Linguistics
 Deep inside convolutional networks: Visualising imageclassification models and saliency maps,2014, In ICLR Workshop
 Learning spatiotemporal features with3d convolutional networks,2015, In ICCV
 Sequence tosequence-video to text,2015, In ICCV
 Video paragraph captioning using hierarchicalrecurrent neural networks,2016, In CVPR
 Visualizing and understanding convolutional networks,2014, In ECCV
