title,year,conference
 Programmable reinforcement learning agents,2001, In Advances inNeural Information Processing Systems
 Weakly supervised learning of semantic parsers for mappinginstructions to actions,2013, Transactions of the Association for Computational Linguistics
 The option-critic architecture,2015, In NIPS Deep ReinforcementLearning Workshop
 Hierarchical reinforcement learning based on subgoal dis-covery and subpolicy specialization,2004, In Proc
 Reinforcement learningfor mapping instructions to actions,2009, In Proceedings of the Annual Meeting of the Association forComputational Linguistics
 Learning to interpret natural language navigation instruc-tions from observations,2011, In Proceedings of the Meeting of the Association for the Advancementof Artificial Intelligence
 Hierarchical relative entropy policy search,2012, InProceedings of the International Conference on Artificial Intelligence and Statistics
 Learning modularneural network policies for multi-task and multi-robot transfer,2016, arXiv preprint arXiv:1609
 Using motion primitives inprobabilistic sample-based planning for humanoid robots,2008, In Algorithmic foundation of robotics
 Discovering hierarchy in reinforcement learning with HEXQ,2002, In ICML
 Building portable options: Skill transfer in reinforcementlearning,2007, In IJCAI
 Hierarchicaldeep reinforcement learning: Integrating temporal abstraction and intrinsic motivation,2016, arXivpreprint arXiv:1604
 Concurrent hierarchicalreinforcement learning,2004, In Proceedings of the Meeting of the Association for the Advancement ofArtificial Intelligence
 Q-cutdynamic discovery of sub-goals in re-inforcement learning,2002, In European Conference on Machine Learning
 Neural programmer: Inducing latent programswith gradient descent,2015, arXiv preprint arXiv:1511
 Reinforcement learning with hierarchies of machines,1998, In Advances inNeural Information Processing Systems
 Temporal abstraction in reinforcement learning,2000, PhD thesis
 Neural programmer-interpreters,2015, Proceedings of the InternationalConference on Learning Representations
 High-dimensional continuous control using generalized advantage estimation,2015, arXiv preprintarXiv:1506
 Semantic compositionalitythrough recursive matrix-vector spaces,2012, In Proceedings of the Conference on Empirical Methodsin Natural Language Processing
 Learning options in reinforcement learning,2002, In InternationalSymposium on Abstraction
 Understanding natural language commands for robotic navigation andmobile manipulation,2011, In In Proceedings of the National Conference on Artificial Intelligence
 Strategic attentive writer for learning macro-actions,2016, arXivpreprint arXiv:1606
 Learning to follow navigational directions,2010, In Proceedings of theAnnual Meeting of the Association for Computational Linguistics
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine learning
