title,year,conference
 Deep canonical correlation analy-sis,2013, In ICML (3)
 Multi-modal fusion for multimedia analysis: a survey,2010, Multimedia Systems
 Multimedia data mining: state of the art and chal-lenges,1380, Multimedia Tools and APPlications
 Constructing hierarchical image-tags bimodal rep-resentations for word tags alternative choice,2013, arXiv PrePrint arXiv:1307
 DeViSE: A Deep Visual-Semantic EmbeddingModel,2013, In C J C Burges
 Fast Film Genres Classification Com-bining Poster and Synopsis,2015, In Xiaofei He
 A Film Classifier Based on Low-level VisualFeatures,2007, In 2007 IEEE 9th Workshop on Multimedia Signal Processing
 Batch normalization: Accelerating deep network training by re-ducing internal covariate shift,2015, In Proceedings of The 32nd International Conference on MachineLearning
 Automatic Movie Posters Classification intoGenres,2015, In Madevska Ana Bogdanova and Dejan Gjorgjevikj (eds
 Adaptive mixtures oflocal experts,1991, Neural computation
 Densecap: Fully convolutional localization net-works for dense captioning,2015, arXiv preprint arXiv:1511
 Deep learning to hash with multiple repre-sentations,2012, In 2012 IEEE 12th International Conference on Data Mining
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Multimodal neural language models,2014, InICML
 Unifying Visual-Semantic Embeddingswith Multimodal Neural Language Models,2014, arXiv preprint arXiv:1411
 Deep learning,2015, Nature
 Deep Learning: Methods and Applications,2014,	NOW Publishers
 Learningmultimodal neural network with ranking examples,2014, In Proceedings of the 22nd ACM internationalconference on Multimedia
 An extensive experimentalcomparison of methods for multi-label learning,2012, Pattern Recognition
 A movie genre prediction based on Multivariate Bernoulli modeland genre correlations,2016, (May)
 Explain images with multimodalrecurrent neural networks,2014, arXiv preprint arXiv:1410
 Efficient estimation of word represen-tations in vector space,2013, arXiv preprint arXiv:1301
 Distributed represen-tations of words and phrases and their compositionality,2013, In Advances in Neural InformationProcessing Systems
 Zero-Shot Learning by Convex Combination of SemanticEmbeddings,2014, CoRR
 Movie Classification Using k-Means and Hierar-chical Clustering,2013, Technical report
 Very deep convolutional networks for large-scale imagerecognition,2014, arXiv preprint arXiv:1409
 Zero-Shot Learn-ing Through Cross-Modal Transfer,2013, In C J C Burges
 Grounded Compositional Semantics for Finding and Describing Im-ages with Sentences,2014, Transactions of the Association for Computational Linguistics(TACL)
 Show and tell: A neuralimage caption generator,2015, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Topic Modeling of Multimodal Data: an Autoregres-sive Approach,2014, In IEEE Conference on Computer Vision and Pattern Recognition
