title,year,conference
 Holist:An environment for machine learning of higher order logic theorem proving,2019, In KamalikaChaudhuri and Ruslan Salakhutdinov
 TheCoq proof assistant reference manual,1999, INRIA
 A survey on dialogue systems: Recentadvances and new frontiers,2017, Acm Sigkdd Explorations Newsletter
 First experiments with data driven con-jecturing,2019, AITP 2019
 Imagenet: A large-scalehierarchical image database,2009, In 2009 IEEE Computer Society Conference on Computer Vision andPattern Recognition (CVPR 2009)
 On conjectures of graffiti,1988, In Annals of Discrete Mathematics
 Fast graph representation learning with pytorch geometric,2019, CoRR
 Deep reinforcement learning in HOL4,2019, CoRR
 Deep reinforcement learning for synthesizing functions in higher-order logic,2020, InElvira Albert and Laura Kovdcs
 Initial experiments with statistical conjecturingover large formal corpora,2016, In Andrea Kohlhase
 Tactictoe: Learning to reason with HOL4tactics,2017, In Thomas Eiter and David Sands
 Learningto prove with tactics,2018, CoRR
 A machine-checkedproof of the odd order theorem,2013, In International Conference on Interactive Theorem Proving
 A formal proof of the keplerconjecture,2017, In Forum of mathematics
 GamePad: A learning environmentfor theorem proving,2019, In 7th International Conference on Learning Representations
 DeepMath - deep sequence models for premise selection,2016, InDaniel D
 Hipster: Integrating theoryexploration in a proof assistant,2014, In International Conference on Intelligent Computer Mathematics
 Clevr: A diagnostic dataset for compositional language and elementary visualreasoning,2017, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Lemmatization for stronger reasoning in largetheories,2015, In Carsten Lutz and Silvio Ranise
 HolStep: A machine learning dataset forhigher-order logic theorem proving,2017, In 5th International Conference on Learning Representations
 Reinforcement learning oftheorem proving,2018, In Advances in Neural Information Processing Systems
 Formal verification in hardware design: a survey,1999, ACMTransactions on Design Automation of Electronic Systems (TODAES)
 Adam: A method for stochastic optimization,2015, In YoshuaBengio and Yann LeCun
 First-order theorem proving and Vampire,2013, In InternationalConference on Computer Aided Verification
 Mathematicalreasoning in latent space,2020, In 8th International Conference on Learning Representations
 Modelling high-level mathematicalreasoning in mechanised declarative proofs,2020, CoRR
 Deep network guidedproof search,2017, In Thomas Eiter and David Sands
 Property invariant embedding for automatedreasoning,2020, In Giuseppe De Giacomo
 Atpboost: Learning premise selection in binary setting withATP feedback,2018, In Didier Galmiche
 Mathematical reasoning viaself-supervised skip-tree training,2020, arXiv preprint arXiv:2006
 End-to-end differentiable proving,2017, In Advances in NeuralInformation Processing Systems
 TheSYNTHIA dataset: A large collection of synthetic images for semantic segmentation of urbanscenes,2016, In 2016 IEEE Conference on Computer Vision and Pattern Recognition
 An overview of the mizar project,1992, In Proceedings of the 1992 Workshop on Types forProofs and Programs
 System description: E 1,2013,8
 Mastering the game of Gowithout human knowledge,2017, Nature
 Improved semantic representationsfrom tree-structured long short-term memory networks,1556, In Proceedings of the 53rd Annual Meetingof the Association for Computational Linguistics and the 7th International Joint Conference onNatural Language Processing (Volume 1: Long Papers)
 Malarea: a metasystem for automated reasoning in large theories,2007, In Geoff Sutcliffe
 First neural conjecturing datasets and experiments,2020, arXiv preprintarXiv:2005
 Malarea SG1- machine learner forautomated reasoning with semantic guidance,2008, In Alessandro Armando
 Attention is all you need,2017, In Advances in neural informationprocessing systems
 Grandmaster level in StarCraft II using multi-agent reinforcementlearning,2019, Nature
 Learning to prove theorems by learning to generate theorems,2020, CoRR
 Premise selection for theorem proving bydeep graph embedding,2017, In Advances in Neural Information Processing Systems
 Deep graph library: Towards efficient and scalable deep learning ongraphs,2019, CoRR
 Learning to prove theorems via interacting with proof assistants,2019, InKamalika Chaudhuri and Ruslan Salakhutdinov
 Towardsfinding longer proofs,2019, CoRR
