title,year,conference
 Towards principled methods for training generative adversarialnetworks,2017, arXiv preprint arXiv:1701
 Distributed DistributionalDeterministic Policy Gradients,2018, ArXiv
 A distributional perspective on reinforcementlearning,2017, In International Conference on Machine Learning
 Risk-sensitive and robust decision-making: A CVaR optimization approach,1049, Advances in Neural Information Processing Systems
 Adaptive sampling for stochasticrisk-averse learning,2020, Advances in Neural Information Processing Systems
 Challenges of real-world reinforcementlearning,2019, arXiv preprint arXiv:1904
 Off-policy deep reinforcement learning withoutexploration,2019, In 36th International Conference on Machine Learning
 Generative adversarial imitation learning,2016, In Advances in neuralinformation processing systems
 Risk-Sensitive Markov Decision Processes,1526, ManagementScience
 Robust Estimation of a Location Parameter,0003, The Annals of Mathematical Statistics
 Robust dynamic programming,2005, Mathematics of Operations Research
 Way off-policy batch deep reinforcement learning ofimplicit human preferences in dialog,2019, arXiv preprint arXiv:1907
 Auto-encoding variational bayes,2014, In 2nd InternationalConference on Learning Representations
 Stabilizing off-policy q-learning viabootstrapping error reduction,2019, CoRR
 Risk-sensitivegenerative adversarial imitation learning,2019, In The 22nd International Conference on ArtificialIntelligence and Statistics
 Large-scale methods for distribution-ally robust optimization,2020, Advances in Neural Information Processing Systems
 Human-levelcontrol through deep reinforcement learning,2015, nature
 Variance-based regularization with convex objectives,2017, InAdvances in neural information processing systems
 Robustness and risk-sensitivity in markov decision processes,2012, In Advances inNeural Information Processing Systems
 Cumulative prospecttheory meets reinforcement learning: Prediction and control,2016, In International Conference onMachine Learning
 Risk aversion and expected-utility theory: A calibration theorem,2013, In Handbook ofthe fundamentals of financial decision making: Part I
 Rail: Risk-averse imitation learning,2018, In Proceedings of the17th International Conference on Autonomous Agents and MultiAgent Systems
 Lectures on stochastic Program-ming: modeling and theory,2014, SIAM
 Improving robustness via risk averse distribu-tional reinforcement learning,2020, arXiv PrePrint arXiv:2005
 Optimizing the CVaR via sampling,2015, Proceedingsof the National Conference on Artificial Intelligence
 Worst Cases Policy Gradients,1078, InLeslie Pack Kaelbling
 Mopo: Model-based offline policy optimization,2020, arXiv preprintarXiv:2005
 Maximum entropy inversereinforcement learning,2008, In Aaai
