title,year,conference
 Importance Weighted Autoencoders,2016, InInternational Conference on Learning Representations (ICLR)
 Neural Ordinary DifferentialEquations,2018, In Advances in Neural Information Processing Systems (NeurIPS)
 Variational Lossy Autoencoder,2017, In International Conference onLearning Representations (ICLR)
 RNA secondary structure predictionby learning unrolled algorithms,2020, In International Conference on Learning Representations (ICLR)
 Learning phrase representations using RNN encoder-decoderfor statistical machine translation,2014, In Conference on Empirical Methods in Natural LanguageProcessing (EMNLP)
 Design of RNAs: comparing programs for inverse RNA folding,2017, Briefings inBioinformatics
 Central Dogma of Molecular Biology,1970, Nature
 Convolutional Networks on Graphsfor Learning Molecular Fingerprints,2015, In Advances in Neural Information Processing Systems(NeurIPS)
 RNA sequence analysis using covariance models,1994, Nucleic AcidsResearch
 ProtTrans: Towards Cracking the Language of Life’s Code Through Self-Supervised Deep Learning and High Performance Computing,2020, bioRxiv
 NeuralMessage Passing for Quantum Chemistry,2017, In International Conference on Machine Learning(ICML)
 Automatic chemical design using a data-driven continuousrepresentation of molecules,2018, ACS central science
 Lagging InferenceNetworks and Posterior Collapse in Variational Autoencoders,2019, In International Conference onLearning Representations (ICLR)
 Long short-term memory,1997, Neural Computing
 Junction Tree Variational Autoencoder forMolecular Graph Generation,2018, In International Conference on Machine Learning (ICML)
 Auto-Encoding Variational Bayes,2014, In International Conferenceon Learning Representations (ICLR)
 Gated Graph Sequence NeuralNetworks,2016, In International Conference on Learning Representations (ICLR)
 Constrained GraphVariational Autoencoders for Molecule Design,2018, In Advances in Neural Information ProcessingSystems (NeurIPS)
 ViennaRNA Package 2,2011,0
 Incorporating chemical modification constraints into a dynamic programmingalgorithm for prediction of RNA secondary structure,2004, Proceedings of the National Academy ofSciences of the United States of America
 mRNA vaccines — anew era in vaccinology,2018, Nature Reviews Drug Discovery
 Rapid and systematic analysis of the RNA recognition specificities of RNA-binding proteins,2009, Nature Biotechnology
 A compendium of RNA-binding motifsfor decoding gene regulation,2013, Nature
 On the convergence of adam and beyond,2018, InInternational Conference on Learning Representations (ICLR)
 Miningfor recurrent long-range interactions in RNA structures reveals embedded hierarchies in networkfamilies,2018, NucleicAcidsResearch
 Variational Inference with Normalizing Flows,2015, InInternational Conference on Machine Learning (ICML)
 Biological Structure and Function Emerge fromScaling UnsuPervised Learning to 250 Million Protein Sequences,2019, bioRxiv
 Learning to Design RNA,2019, InInternational Conference on Learning Representations (ICLR)
 Stochastic Sampling of Structural Contexts Improves the Scalability andAccuracy of RNA 3D Module Identification,2020, In Russell Schwartz (ed
 Developing mRNA-vaccine technologies,2012, RNA Biology
 RNA secondary structure predictionusing an ensemble of two-dimensional deep neural networks and transfer learning,2019, NatureCommunications
 RNA sequence- and shape-dependentrecognition by proteins in the ribonucleoprotein particle,2005, EMBO reports
 A Deep Learning Approach to Antibiotic Discovery,2020, Cell
 Attention is all you need,2017, In Advances in Neural InformationProcessing Systems (NeurIPS)
 Graph Attention Networks,2018, In International Conference on Learning Representations(ICLR)
 Graph ConvolutionalPolicy Network for Goal-Directed Molecular Graph Generation,2018, In Advances in Neural InformationProcessing Systems (NeurIPS)
