title,year,conference
 General purpose intelligence: Arguing the orthogonality thesis,2013, 2013
 Longformer: The long-document transformer,2020, ArXiv
 An Introduction to the Principles of Morals and Legislation,1781, Batoche Books
 PIQA: Reasoning about physical commonsensein natural language,2019, In AAAI
 Language modelsare few-shot learners,2020, ArXiv
 Learning torank using gradient descent,2005, In ICML
 Deep reinforcementlearning from human preferences,2017, In NIPS
 The measure and mismeasure of fairness: A critical review of fairmachine learning,2018, ArXiv
 Bert: Pre-training of deep bidirectionaltransformers for language understanding,2019, ArXiv
 Fairness through awareness,2011, ArXiv
 Ethics guidelines for trustworthy artificial intelligence,2019, 2019
 Evaluating NLP models via contrast sets,2020, ArXiv
 Online learning with an unknown fairness metric,2018, InNeurIPS
 Explaining and harnessing adversarial examples,2014, arXivpreprint arXiv:1412
 The moral emotions,2003, Handbook of affective sciences 
 Equality of opportunity in supervised learning,2016, In NIPS
 Interactive fiction games: Acolossal adventure,2019, CoRR
 Benchmarking neural network robustness to common corruptionsand perturbations,2019, ICLR
 A baseline for detecting misclassified and out-of-distribution examplesin neural networks,2017, ICLR
 Human instruction-following with deep reinforcementlearning via transfer-learning from text,2020, ArXiv
 A Treatise of Human Nature,1739, 1739
 Inquiry into the Original of Our Ideas of Beauty and Virtue,1725, 1725
 The Limits of Morality,1991, Oxford: Clarendon Press
 Groundwork of the Metaphysics of Morals,1785, 1785
 Learning the difference that makes a difference withcounterfactually-augmented data,2020, ArXiv
 Reformer: The efficient transformer,2020, ArXiv
 Inherent trade-offs in the fair determination ofrisk scores,2017, ArXiv
 Factorization meets the neighborhood: a multifaceted collaborative filtering model,2008, InKDD
 Gedi:Generative discriminator guided sequence generation,2020, ArXiv
 ALBERT: A lite BERT forself-supervised learning of language representations,2020, ArXiv
 Lazari-Radek and P,2017, Singer
 A comparison of three models for determining test fairness,1978, 1978
 Troubling trends in machine learning scholarship,2018, ACM Queue
 Roberta: A robustly optimized bert pretraining approach,2019, ArXiv
 Ethics of artificial intelligence androbotics,2020, In The Stanford Encyclopedia OfPhilosophy
 Algorithms for inverse reinforcement learning,2000, In ICML
 Capabilities as fundamental entitlements: Sen and social justice,2003, Feminist Economics
 Reasons and Persons,1987, Oxford: Clarendon Press
 Glove: Global vectors for word representation,2014, InEMNLP
 Towards empathetic open-domain conversationmodels: A new benchmark and dataset,2019, In ACL
 A Theory of Justice,1999, Harvard University Press
 Recipes for building an open-domain chatbot,2020, ArXiv
 The Right and the Good,1930, 1930
 Probably approximately metric-fair learning,2018, In ICML
 Army ofNone: Autonomous Weapons and the Future of War,1541, Tantor Audio
 The Methods of Ethics,1907, 1907
 Recursive deepmodels for semantic compositionality over a sentiment treebank,2013, In EMNLP
 Learning semantic representations of users and products for documentlevel sentiment classification,2015, In ACL
 Towards universal paraphrastic sentence embed-dings,2016, CoRR
