title,year,conference
 Self-labelling via simultaneous clustering and representa-tion learning,2019, In ICLR
 Learning representations by maximizingmutual information across views,2019, In NeurIPS
 ReMixMatch: Semi-supervised learning with distribution matching and augmenta-tion anchoring,2019, In ICLR
 MixMatch: A holistic approach to semi-supervised learning,2019, In NeurIPS
 A training algorithm for optimalmargin classifiers,1992, In Proceedings of the fifth annual workshop on computational learning theory
 Deep clustering for unsu-pervised learning of visual features,2018, In ECCV
 A simple framework forcontrastive learning of visual representations,2020, arXiv preprint arXiv:2002
 Exploring simple siamese representation learning,2020, arXiv preprintarXiv:2011
 Improved baselines with momentumcontrastive learning,2020, arXiv preprint arXiv:2003
 De-biased contrastive learning,2020, arXiv preprint arXiv:2007
 ImageNet: A large-scalehierarchical image database,2009, In CVPR
 Multi-task self-supervised visual learning,2017, In ICCV
 Unsupervised visual representation learning bycontext prediction,2015, In ECCV
 Large scale adversarial representation learning,2019, In NeurIPS
 Adversarial feature learning,2016, In ICLR
 DiscriminativeunsuPervised feature learning with convolutional neural networks,2014, In NeurIPS
 The Pascal visual object classes challenge: A retrosPective,2015, IJCV
 UnsuPervised rePresentation learning byPredicting image rotations,2018, In ICLR
 Scaling and benchmarking self-suPervised visual rePresentation learning,2019, In ICCV
 Dimensionality reduction by learning an invariantmapping,2006, In CVPR
 Deep residual learning for image recog-nition,2016, In CVPR
 Mask R-CNN,2017, In ICCV
 Momentum contrast forunsupervised visual representation learning,2020, In CVPR
 Data-efficientimage recognition with contrastive predictive coding,2019, arXiv preprint arXiv:1905
 Distilling the knowledge in a neural network,2015, InNeurIPS Deep Learning and Representation Learning Workshop
 Learning deep representations by mutual information estimationand maximization,2018, arXiv preprint arXiv:1808
 Learning deep representations by mutual information estimationand maximization,2019, In ICLR
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, In ICML
 Supervised contrastive learning,2020, arXiv preprintarXiv:2004
 Revisiting self-supervised visual represen-tation learning,2019, In CVPR
 Temporal ensembling for semi-supervised learning,2017, In ICLR
 Prototypical contrastivelearning of unsupervised representations,2020, arXiv preprint arXiv:2005
 Fully convolutional networks for semanticsegmentation,2015, In CVPR
 SGDR: Stochastic gradient descent with warm restarts,2016, In ICLR
 Self-supervised learning of pretext-invariant representa-tions,2020, In CVPR
 Virtual adversarial training: aregularization method for supervised and semi-supervised learning,2018, TPAMI
 Unsupervised learning of visual representations by solving jigsawpuzzles,2016, In ECCV
 Contextencoders: Feature learning by inpainting,2016, In CVPR
 Faster R-CNN: Towards real-time objectdetection with region proposal networks,2015, In NeurIPS
 Regularization with stochastic transforma-tions and perturbations for deep semi-supervised learning,2016, In NeurIPS
 FixMatch: Simplifying semi-supervised learningwith consistency and confidence,2020, In NeurIPS
 Rethinkingthe inception architecture for computer vision,2016, In CVPR
 Mean teachers are better role models: Weight-averaged consis-tency targets improve semi-supervised deep learning results,2017, In NeurIPS
 Contrastive multiview coding,2019, arXiv preprintarXiv:1906
 Unsupervised feature learning via non-parametric instance discrimination,2018, In CVPR
 Unsupervised dataaugmentation for consistency training,2019, arXiv preprint arXiv:1904
 Unsupervised embedding learning viainvariant and spreading instance feature,2019, In CVPR
 Colorful image colorization,2016, In ECCV
 Deep robust clustering bycontrastive learning,2020, arXiv preprint arXiv:2008
 Local aggregation for unsupervised learningof visual embeddings,2019, In CVPR
