title,year,conference
 Some properties of skew-symmetric distributions,2012, Annals ofthe Institute of Statistical Mathematics
 Log-concave probability and its applications,2005, Economic Theory
 Demographic dialectal variation in socialmedia: A case study of African-American English,2016, In Empirical Methods in Natural LanguageProcessing (EMNLP)
 Nuancedmetrics for measuring unintended bias with real data for text classification,2019, In World Wide Web(WWW)
 Convex Optimization,2004, Cambridge University Press
 Ethical machine learning in health,2020, arXiv preprint arXiv:2009
 On optimum recognition error and reject tradeoff,1970, IEEE Transactions on InformationTheory
 Algorithmic decisionmaking and the cost of fairness,2017, In International Conference on Knowledge Discovery and DataMining (KDD)
 Regression under humanassistance,2020, In Association for the Advancement of Artificial Intelligence (AAAI)
 Measuring and mit-igating unintended bias in text classification,2018, In Association for the Advancement of ArtificialIntelligence (AAAI)
 Fairness throughawareness,2012, In Innovations in Theoretical Computer Science (ITCS)
 Selective prediction-set models withcoverage guarantees,2019, arXiv preprint arXiv:1906
 Dropout as a Bayesian approximation: Representing modeluncertainty in deep learning,2016, In International Conference on Machine Learning (ICML)
 Selective classification for deep neural networks,2017, In Advancesin Neural Information Processing Systems (NeurIPS)
 Selectivenet: A deep neural network with an integrated rejectoption,2019, In International Conference on Machine Learning (ICML)
 Bias-reduced uncertainty estimation for deepneural classifiers,2018, In International Conference on Learning Representations (ICLR)
 Equality of opportunity in supervised learning,2016, InAdvances in Neural Information Processing Systems (NeurIPS)
 Deep residual learning for image recog-nition,2016, In Computer Vision and Pattern Recognition (CVPR)
 The nearest neighbor classification rule with a reject option,1970, IEEE Transactionson Systems Science and Cybernetics
 A baseline for detecting misclassified and out-of-distributionexamples in neural networks,2017, In International Conference on Learning Representations (ICLR)
 Wrongfully accused by an algorithm,2020, The New York Times
 Tagging performance correlates with age,2015, In Association forComputational Linguistics (ACL)
 Densely connectedconvolutional networks,2017, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Chexpert: A large chest radio-graph dataset with uncertainty labels and expert comparison,2019, In Association for the Advancementof Artificial Intelligence (AAAI)
 xGEMs: Generating exam-plars to explain black-box models,2018, arXiv preprint arXiv:1806
 Inherent trade-offs in the fair determi-nation of risk scores,2017, In Innovations in Theoretical Computer Science (ITCS)
 WILDS: Abenchmark of in-the-wild distribution shifts,2020, arXiv
 Simple and scalable predictiveuncertainty estimation using deep ensembles,2017, In Advances in Neural Information ProcessingSystems (NeurIPS)
 Enhancing the reliability of out-of-distribution imagedetection in neural networks,2018, In International Conference on Learning Representations (ICLR)
 Right for the wrong reasons: Diagnosing syntacticheuristics in natural language inference,2019, In Association for Computational Linguistics (ACL)
 Consistent estimators for learning to defer to an expert,2020, arXivpreprint arXiv:2006
 Hidden stratificationcauses clinically meaningful failures in machine learning for medical imaging,2020, In Proceedings ofthe ACM Conference on Health
 Reducing gender bias in abusive language detection,2018, InEmpirical Methods in Natural Language Processing (EMNLP)
 A review of noveltydetection,2014, Signal Processing
 Direct uncertainty prediction for medical second opinions,2019, InInternational Conference on Machine Learning (ICML)
 ”Why Should I Trust You?”: Explainingthe predictions of any classifier,2016, In International Conference on Knowledge Discovery and DataMining (KDD)
 Distributionally robustneural networks for group shifts: On the importance of regularization for worst-case generaliza-tion,2020, In International Conference on Learning Representations (ICLR)
 Gender and dialect bias in YouTube’s automatic captions,2017, In Workshop on Ethicsin Natural Langauge Processing
 HuggingFace’stransformers: State-of-the-art natural language processing,2019, arXiv preprint arXiv:1910
 Noise or signal: The role ofimage backgrounds in object recognition,2020, arXiv preprint arXiv:2006
 Places: A 10 mil-lion image database for scene recognition,2017, IEEE Transactions on Pattern Analysis and MachineIntelligence
