title,year,conference
 Towards sparsehierarchical graph classifiers,2018, arXiv preprint arXiv:1811
 Weighted graph cuts without eigenvectors amultilevel approach,2007, IEEE transactions on pattern analysis and machine intelligence
 Convolutional networks on graphs for learning molecularfingerprints,2015, In Advances in neural information processing systems
 Graph u-nets,2019, arXiv preprint arXiv:1905
 Solving graph compression via optimal transport,2019, In Advances inNeural Information Processing Systems
 A fast multi-scale method for drawing large graphs,2000, In Internationalsymposium on graph drawing
 A unifying framework for spectrum-preserving graphsparsification and coarsening,2019, In Advances in Neural Information Processing Systems
 Lethality and centrality inprotein networks,2001, Nature
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Semi-supervised classification with graph convolutional net-works,2016, arXiv preprint arXiv:1609
 A survey on graph kernels,2020, AppliedNetwork Science
 Structuredgraph learning via laplacian spectral constraints,2019, In Advances in Neural Information ProcessingSystems
 Self-attention graph pooling,2019, arXiv preprintarXiv:1904
 Learning deep generativemodels of graphs,2018, arXiv preprint arXiv:1803
 Spectrally approximating large graphs with smallergraphs,2018, arXiv preprint arXiv:1802
 Unsupervised learning of graph hierarchical abstractions with differen-tiable coarsening and optimal transport,2019, arXiv preprint arXiv:1912
 Constrained generation of semantically valid graphs viaregularizing variational autoencoders,2018, In Advances in Neural Information Processing Systems
 Got: An op-timal transport framework for graph comparison,2019, In Advances in Neural Information ProcessingSystems
 Automatic differentiation inpytorch,2017, 2017
 Party-a software library for graph partitioning,1997, Advances inComputational Mechanics with Parallel and Distributed Processing
 Algebraic multigrid,1987, In Multigrid methods
 Learning to simulate complex physics with graph networks,2020, arXiv preprintarXiv:2002
 Modeling relational data with graph convolutional networks,2018, In European Semantic WebConference
 A multiscale pyramid trans-form for graph signals,2015, IEEE Transactions on Signal Processing
 Graphvae: Towards generation of small graphs usingvariational autoencoders,2018, In International Conference on Artificial Neural Networks
 Zippered polygon meshes from range images,1994, In Proceedings of the21st annual conference on Computer graphics and interactive techniques
 Crystal graph convolutional neural networks for an accurate andinterpretable prediction of material properties,2018, Physical review letters
 Graph convolutional pol-icy network for goal-directed molecular graph generation,2018, In Advances in neural informationprocessing systems
 Graphrnn: Generatingrealistic graphs with deep auto-regressive models,2018, arXiv preprint arXiv:1802
 Graph-saint: Graph sampling based inductive learning method,2019, arXiv preprint arXiv:1907
 Misc-gan: A multi-scale generative modelfor graphs,2019, Frontiers in Big Data
