title,year,conference
 Associative alignment for few-shot imageclassification,2020, In European Conference on Computer Vision (ECCV)
 Infinite mixture prototypes forfew-shot learning,2019, In International Conference on Machine Learning (ICML)
 A simple framework for contrastivelearning of visual representations,2020, International Conference on Learning Representations (ICLR)
 Multi-task self-supervised visual learning,2017, In International Conference onComputer Vision (ICCV)
 Unsupervised visual representation learning by contextprediction,2015, In International Conference on Computer Vision (ICCV)
 One-shot learning of object categories,2006, IEEE Transactions on PatternAnalysis and Machine Intelligence (TPAMI)
 Model-agnostic meta-learning for fast adaptation of deepnetworks,2017, In International Conference on Machine Learning (ICML)
 Dynamic few-shot visual learning without forgetting,2018, In IEEE Conferenceon Computer Vision and Pattern Recognition (CVPR)
 Unsupervised representation learning by predicting imagerotations,2018, In International Conference on Learning Representations (ICLR)
 Boosting few-shot visuallearning with self-supervision,2019, In International Conference on Computer Vision (ICCV)
 Low-shot visual recognition by shrinking and hallucinating features,2017, InInternational Conference on Computer Vision (ICCV)
 Deep residual learning for image recognition,2016, InIEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Deep residual learning for image recognition,2016, InIEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Cross attention network for few-shotclassification,2019, In Advances in Neural Information Processing Systems
 Densely connected convolutionalnetworks,2017, In IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Invariant information clustering for unsupervised image clas-sification and segmentation,2019, In International Conference on Computer Vision (ICCV)
 Adam: A method for stochastic optimization,2015, In International Conferenceon Learning Representations (ICLR)
 Imagenet classification with deep convolutional neuralnetworks,2012, In Advances in Neural Information Processing Systems
 Meta-learning with differentiableconvex optimization,2019, In IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Finding task-relevant featuresfor few-shot learning by category traversal,2019, In IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Revisiting local descriptor based image-to-class measure for few-shot learning,2019, In IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Negative margin matters:Understanding margin in few-shot classification,2020, In European Conference on Computer Vision (ECCV)
 Umap: Uniform manifold approximation and projection fordimension reduction,2018, arXiv preprint arXiv:1802
 A simple neural attentive meta-learner,2018, InInternational Conference on Learning Representations (ICLR)
 Meta networks,2017, In International Conference on Machine Learning(ICML)
 Improvements to context based self-supervised learning,2018, InIEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Unsupervised learning of visual representations by solving jigsaw puzzles,2016, InEuropean Conference on Computer Vision (ECCV)
 Self-supervised learning of geometricallystable features through probabilistic introspection,2018, In IEEE Conference on Computer Vision and PatternRecognition (CVPR)
 Tadam: Task dependent adaptive metric forimproved few-shot learning,2018, In Advances in Neural Information Processing Systems
 Few-shot image recognition by predicting parametersfrom activations,2018, In IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Optimization as a model for few-shot learning,2017, In International Conferenceon Learning Representations (ICLR)
 Few-shot learning with embedded class models andshot-free meta training,2019, In International Conference on Computer Vision (ICCV)
 Meta-learning for semi-supervised few-shot classification,2018, In InternationalConference on Learning Representations (ICLR)
 Meta-learning with latent embedding optimization,2019, In International Conference on LearningRepresentations (ICLR)
 Delta-encoder: an effective sample synthesis method for few-shot objectrecognition,2018, In Advances in Neural Information Processing Systems
 Prototypical networks for few-shot learning,2017, In Advances inNeural Information Processing Systems
 Meta-transfer learning for few-shot learning,2019, InIEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Learning tocompare: Relation network for few-shot learning,2018, In IEEE Conference on Computer Vision and PatternRecognition (CVPR)
 Meta-reinforced synthetic data for one-shot fine-grained visualrecognition,2019, In Advances in Neural Information Processing Systems
 Matching networksfor one shot learning,2016, In Advances in Neural Information Processing Systems
 Parn: Position-aware relation networks for few-shot learning,2019, InInternational Conference on Computer Vision (ICCV)
 Adaptive cross-modal few-shotlearning,2019, In Advances in Neural Information Processing Systems
 Few-shot learning via embedding adaptation with set-to-set functions,2020, In IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Deepemd: Few-shot image classification withdifferentiable earth mover’s distance and structured classifiers,2020, In IEEE Conference on Computer Vision andPattern Recognition (CVPR)
 Few-shot learning via saliency-guided hallucination ofsamples,2019, In IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
04 ± 0,2017,44	73
