title,year,conference
 Second order stochastic optimization in lineartime,2016, ArXiv
 Second-order group influence functions for black-box predictions,2019, ArXiv
 On second-order group influence functions forblack-box predictions,2020, In Hal DaUme In and Aarti Singh (eds
 Large-scale machine learning with stochastic gradient descent,2010, In in COMPSTAT
 Un-derstanding the origins of bias in word embeddings,2018, CoRR
 Characterizations of an empirical influence function fordetecting influential cases in regression,0040, Technometrics
 ImageNet: A Large-Scale HierarchicalImage Database,2009, In CVPR09
 A swissarmy infinitesimal jackknife,2018, In AISTATS
 A higher-order swiss army infinitesimaljackknife,2019, ArXiv
 Deep residual learning for image recog-nition,2015, CoRR
 Stronger data poisoning attacks break data sanitizationdefenses,2019, arXiv preprint arXiv:1811
 Understanding black-box predictions via influence functions,2017, InDoina Precup and Yee Whye Teh (eds
 On the accuracy of influencefunctions for measuring group effects,2019, CoRR
 Gradient-based learning applied todocument recognition,1998, In Proceedings of the IEEE
 Gradient-based learning appliedto document recognition,1998, In Proceedings of the IEEE
 An overview of deep learning in medicalimaging focusing on MRI,2018, CoRR
 Fast exact multiplication by the hessian,0899, Neural Comput
 Estimating training datainfluence by tracking gradient descent,2020, ArXiv
 An overview of gradient descent optimization algorithms,2016, CoRR
 Machine learning in automated text categorization,0360, ACM Comput
 Very deep convolutional networks for large-scale imagerecognition,2015, In International Conference on Learning Representations
 Strivingfor simplicity: The all convolutional net,2015, In Yoshua Bengio and Yann LeCun (eds
 Representer pointselection for explaining deep neural networks,2018, CoRR
