title,year,conference
 Stochastic gradient descent on riemannian manifolds,2013, IEEE Transactions onAutomatic Control
 BERT: Pre-training of deepbidirectional transformers for language understanding,2019, In Proceedings of the 2019 Conference ofthe North American Chapter of the Association for Computational Linguistics: Human LanguageTechnologies
 Hyperbolic neural networks,2018, In Advancesin neural information processing systems 31
 Atale of a probe and a parser,2020, In Proceedings of the 58th Annual Meeting of the Associationfor Computational Linguistics
 A structural probe for finding syntax in word representa-tions,2019, In Proceedings of the 2019 Conference of the North American Chapter of the Associationfor Computational Linguistics: Human Language Technologies
 Are pre-trained language modelsaware of phrases? simple but strong baselines for grammar induction,2020, In International Conferenceon Learning Representations
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 The geometry of graphs and some of its algo-rithmic applications,1995, Combinatorica
 Building a large annotated corpus of english: Thepenn treebank,1993, Computational Linguistics
 Contin-UoUs hierarchical representations with poincare variational auto-encoders,2019, In Advances in neuralinformation processing systems
 Poincare embeddings for learning hierarchical representa-tions,2017, In Advances in Neural Information Processing Systems 30
 Seeing stars: Exploiting class relationships for sentiment categorizationwith respect to rating scales,2005, In Proceedings of the 43rd Annual Meeting on Association forComputational Linguistics
 Barycentric subspace analysis on manifolds,2018, The Annals of Statistics
 GloVe: Global vectors for word rep-resentation,2014, In Proceedings of the 2014 Conference on Empirical Methods in Natural LanguageProcessing (EMNLP)
 Visualizing and measuring the geometry of bert,2019, In Advances in Neural InformationProcessing Systems 32
 Probing natural languageinference models through semantic fragments,2020, In AAAI
 Low distortion delaunay embedding of trees in hyperbolic plane,2011, In InternationalSymposium on Graph Drawing
 What do you learn fromcontext? probing for sentence structure in contextualized word representations,2019, In InternationalConference on Learning Representations
 Poincare glove: Hyperbolic wordembeddings,2019, In International Conference on Learning Representations
