title,year,conference
 Expressive speech synthesis via modelingexpressions with variational autoencoder,2018, arXiv preprint arXiv:1804
 Deep voice: Real-time neuraltext-to-speech,2017, arXiv preprint arXiv:1702
 Deep voice 2: Multi-speaker neural text-to-speech,2017, arXiv preprintarXiv:1705
 Nice: Non-linear independent componentsestimation,2014, arXiv preprint arXiv:1410
 Density estimation using real nvp,2016, arXivpreprint arXiv:1605
 Transflow learning: Repurposingflow models without retraining,2019, arXiv preprint arXiv:1911
 Semi-supervised generative modeling for controllable speechsynthesis,2019, arXiv preprint arXiv:1910
 Hierarchical generative modeling for controllable speechsynthesis,2018, arXiv preprint arXiv:1810
 Neural autoregressiveflows,2018, arXiv preprint arXiv:1804
 Semi-supervisedlearning with normalizing flows,2019, arXiv preprint arXiv:1912
 Glow-tts: A generative flow fortext-to-speech via monotonic alignment search,2020, arXiv preprint arXiv:2005
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Are gans createdequal? a large-scale study,2018, In Advances in neural information processing Systems
 Image transformer,2018, arXiv preprint arXiv:1802
 Unsupervised representation learning with deepconvolutional generative adversarial networks,2015, arXiv preprint arXiv:1511
 Natural tts synthesis by conditioningwavenet on mel spectrogram predictions,2017, arXiv preprint arXiv:1712
 Towards end-to-end prosody transfer for expressive speech synthesiswith tacotron,2018, arXiv preprint arXiv:1803
 Synthesis of fairy tales using an analogvocal tract,1968, In Proceedings of 6th International Congress on Acoustics
 Grammaras a foreign language,2015, In Advances in neural information processing systems
 Tacotron: A fully end-to-end text-to-speechsynthesis model,2017, arXiv preprint arXiv:1703
