title,year,conference
 Neural ordinary differentialequations,2018, In Advances in Neural Information Processing Systems 31: Annual Conference onNeural Information Processing Systems 2018 (NeurIPS 2018)
 Enhanced deep-learning prediction of molecular properties via augmentationof bond topology,2019, ChemMedChem
 Learning phrase representations using RNN encoder-decoderfor statistical machine translation,2014, In Proceedings of the 2014 Conference on Empirical Methodsin Natural Language Processing (EMNLP 2014) 
 Convolutional networks on graphs for learn-ing molecular fingerprints,2015, In Advances in Neural Information Processing Systems 28: AnnualConference on Neural Information Processing Systems 2015 (NeurIPS 2015)
 Neuralmessage passing for quantum chemistry,2017, In Proceedings of the 34th International Conference onMachine Learning (ICML 2017)
 Densely connectedconvolutional networks,2017, In Proceedings of the 2017 IEEE Conference on Computer Vision andPattern Recognition (CVPR 2017)
 Junction tree variational autoencoder formolecular graph generation,2018, In Proceedings of the 35th International Conference on MachineLearning
 Semi-supervised classification with graph convolutional net-works,2017, In Proceedings of the 5th International Conference on Learning Representations (ICLR2017)
 Directional message passing for molec-ular graphs,2020, In 8th International Conference on Learning Representations (ICLR 2020)
 Quan-tum chemistry structures and properties of 134 kilo molecules,2014, Scientific Data
 Graph networks as learnable physics engines forinference and control,2018, In Proceedings of the 35th International Conference on Machine Learning(ICML 2018)
 Hamiltonian graphnetworks with ODE integrators,2019, CoRR
 Modeling relational data with graph convolutional networks,2018, In Proceedings of the15th Extended Semantic Web Conference (ESWC 2018)
 Smiles 1,1988, introdUction and encoding rUles
 Deep potential molecUlardynamics: A scalable model with the accUracy of qUantUm mechanics,2018, Physical review letters
