title,year,conference
 Activelearning for probabilistic hypotheses using the maximum gibbs error criterion,2013, In Advances inNeural Information Processing Systems
 Optimal classifiers with minimum expected error withina bayesian framework—part i: Discrete and gaussian models,2013, Pattern Recognition
 Near-optimal bayesian active learning withnoisy observations,2010, In Advances in Neural Information Processing Systems
 Nonmyopic-bayes-optimal active learning of gaussian processes,2014, 2014
 Bayesian active learning forclassification and preference learning,2011, arXiv preprint arXiv:1112
 Selective supervision: Guiding supervised learningwith decision-theoretic active learning,2007, In IJCAI
 Batchbald: Efficient and diverse batch acqui-sition for deep bayesian active learning,2019, In Advances in Neural Information Processing Systems
 A sequential algorithm for training text classifiers,1994, In SIGIR’94
 Toward optimal active learning through sampling estimation of errorreduction,2001, int
 Variational adversarial active learning,2019, In TheIEEE International Conference on Computer Vision (ICCV)
 Bayesian generative active deep learn-ing,2019, In Kamalika Chaudhuri and Ruslan Salakhutdinov (eds
 Quantifying the objective cost ofUncertainty in complex dynamical systems,2013, IEEE Transactions on Signal Processing
 Combining active learning and semi-sUpervised learning Using gaUssian fields and harmonic fUnctions,2003, In ICML 2003 workshop on thecontinuum from labeled to unlabeled data in machine learning and data mining
