title,year,conference
 Uncertainty-based continual learningwith adaptive regularization,2019, In Advances in Neural Information Processing Systems (NeurIPS)
 Selfless sequential learning,2019, In InternationalConference on Learning Representations (ICLR)
 Information geometry of-projection in mean fieldapproximation,2001, Advanced Mean Field Methods
 OpenAI Gym,2016, arXiv:1606
 Art 2: Self-organization of stable category recognitioncodes for analog input patterns,1987, Applied Optics
 Riemannianwalk for incremental learning: Understanding forgetting and intransigence,2018, In Proceedings of theEuropean Conference on Computer Vision (ECCV)
 Information theory and statistics: A tutorial,2004, Now Publishers Inc
 Continual learning via neural pruning,2019, arXivpreprint arXiv:1903
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition(CVPR)
 Continual learning with node-importance based adaptive group sparse regularization,2020, In Advances in Neural InformationProcessing Systems (NeurIPS)
 Fearnet: Brain-inspired model for incremental learning,2018, InInternational Conference on Learning Representations (ICLR)
 On large-batch training for deep learning: Generalization gap and sharp minima,2017, InInternational Conference on Learning Representations (ICLR)
 Overcoming catastrophic forgetting inneural networks,2017, Proceedings of the National Academy of Sciences
 Learning multiple layers of features from tiny images,2009, 2009
 Human-level concept learningthrough probabilistic program induction,2015, Science
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Learning without forgetting,2017, IEEE Transactions on Pattern Analysisand Machine Intelligence
 Gradient episodic memory for continual learning,2017, InAdvances in Neural Information Processing System (NeurIPS)
 Umap: Uniform manifold approximation andprojection for dimension reduction,2018, arXiv preprint arXiv:1802
 The stability-plasticity dilemma: Inves-tigating the continuum from catastrophic forgetting to age-limited learning effects,2013, Frontiers inPsychology
 Under-standing the role of training regimes in continual learning,2020, In Advances in Neural InformationProcessing Systems (NeurIPS)
 Machine learning: a probabilistic perspective,2012, MIT press
 Continuallifelong learning with neural networks: A review,2019, Neural Networks
 Regularizingneural networks by penalizing confident output distributions,2017, arXiv preprint arXiv:1701
 icarl:Incremental classifier and representation learning,2017, In Proceedings of the IEEE conference onComputer Vision and Pattern Recognition (CVPR)
 Progressive neural networks,2016, arXiv preprintarXiv:1606
 Proximal policyoptimization algorithms,2017, arXiv preprint arXiv:1707
 Continual learning with deep generativereplay,2017, In Advances in Neural Information Processing System (NeurIPS)
 Rethinkingthe inception architecture for computer vision,2016, In Proceedings of the IEEE conference on computervision and pattern recognition (CVPR)
 Caltech-ucsd birds 200,2010, 2010
 Pyhessian: Neural networksthrough the lens of the hessian,2019, arXiv preprint arXiv:1912
 Lifelong learning with dynamicallyexpandable networks,2018, In International Conference on Learning Representations (ICLR)
