title,year,conference
 Understanding intermediate layers using linear classifierprobes,2016, arXiv preprint arXiv:1610
 Approximation by superpositions ofa sigmoidal function,1989, Mathematics of control
 Imagenet: A large-scale hi-erarchical image database,2009, In 2009 IEEE conference on computer vision and pattern recognition
 Let’s agree to agree: Neural networks share classificationorder on real datasets,2020, In ICML
 Selective brain damage: Mea-suring the disparate impact of model pruning,2019, arXiv preprint arXiv:1911
 Neural tangent kernel: Convergence and gen-eralization in neural networks,2018, In Advances in neural information processing systems
 Similarity of neuralnetwork representations revisited,2019, In ICML
 In-vestigating multilingual nmt representations at scale,2019, arXiv preprint arXiv:1909
 The largelearning rate phase of deep learning: the catapult mechanism,2020, arXiv preprint arXiv:2003
 Learning from brains how to regularizemachines,2019, In Advances in Neural Information Processing Systems
 Resnet with one-neuron hidden layers is a universal approxi-mator,2018, In Advances in neural information processing systems
 Uni-versality and individuality in neural dynamics across large populations of recurrent networks,2019, InAdvances in neural information processing systems
 Deepneuroethology of a virtual rodent,2019, arXiv preprint arXiv:1911
 Bayesian deep convolutional networks with manychannels are gaussian processes,2018, arXiv preprint arXiv:1810
 Approximation theory of the mlp model in neural networks,1999, Acta numerica
 Svcca: Singular vectorcanonical correlation analysis for deep learning dynamics and interpretability,2017, In Advances inNeural Information Processing Systems
 Probing the state of the art: A critical look at visualrepresentation evaluation,2019, arXiv preprint arXiv:1912
 Fitnets: Hints for thin deep nets,2015, In ICLR
 Comparison against task driven artificialneural networks reveals functional properties in mouse visual cortex,2019, In Advances in NeuralInformation Processing Systems
 Efficientnet: Rethinking model scaling for convolutional neural net-works,2019, In International Conference on Machine Learning
 Representation benefits of deep feedforward networks,2015, arXiv preprintarXiv:1509
 The effect of task and training onintermediate representations in convolutional neural networks revealed with modified rv similarityanalysis,2019, arXiv preprint arXiv:1912
 Regularization matters: Generalization andoptimization of neural nets vs their induced kernel,2019, In Advances in Neural Information ProcessingSystems
 Simi-larity analysis of contextual word representation models,2020, arXiv preprint arXiv:2005
 Emerging cross-lingual structure in pretrained language models,2019, arXiv preprint arXiv:1911
 Post selection inference withkernels,2018, In International Conference on Artificial Intelligence and Statistics
 Wide residual networks,2016, In British Machine VisionConference (BMVC)
