title,year,conference
 Patchmatch: A random-ized correspondence algorithm for structural image editing,2009, In ACM TOG
 Recognition in terra incognita,2018, In ECCV
 Representation learning: A review and newperspectives,2013, TPAMI
 A meta-transfer objective for learning to disentanglecausal mechanisms,2020, In ICLR
 Counterfactuals uncover themodular structure of deep generative models,2019, In ICLR
 Large scale gan training for high fidelity naturalimage synthesis,2018, In ICLR
 Language models arefew-shot learners,2020, arXiv preprint arXiv:2005
 Infogan:Interpretable representation learning by information maximizing generative adversarial nets,2016, InNeurIPS
 Describing textures in the wild,2014, InCVPR
 Imagenet: A large-scalehierarchical image database,2009, In CVPR
 A neural algorithm of artistic style,2015, arXivpreprint arXiv:1508
 Shortcut learning in deep neural networks,2020, arXivpreprint arXiv:2004
 Generative adversarial nets,2014, In NeurIPS
 Deep residUal learning for image recog-nition,2016, In CVPR
 beta-vae: Learning basic visUal concepts with aconstrained variational framework,2017, In ICLR
 Designing data augmentation for simulatinginterventions,2020, arXiv preprint arXiv:2005
 Perceptual losses for real-time style transfer andsuper-resolution,2016, In ECCV
 Learning the difference that makes adifference with counterfactually-augmented data,2020, In ICLR
 Learning not to learn:Training deep neural networks with biased data,2019, In CVPR
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Causalgan:Learning causal implicit generative models with adversarial training,2018, In ICLR
 Mixnmatch: Multifactor disen-tanglement and encoding for conditional image generation,2020, In CVPR
 Towards unsupervised learning ofgenerative models for 3d controllable image synthesis,2020, In CVPR
 Challenging common assumptions in the unsupervised learning of disentangled repre-sentations,2018, In ICML
 Learning situ-ational driving,2020, In CVPR
 Elements of causal inference,2017, The MITPress
 Controlling generative models withcontinuous factors of variations,2020, In ICLR
 U2-net: Going deeper with nested u-structure for salient object detection,2020, PatternRecognition
 Seeing is not necessarily believing: Limitations of biggans fordata augmentation,2019, In ICLR Workshop LLD
 The elephant in the room,2018, arXiv preprintarXiv:1808
 Causality for machine learning,2019, arXiv preprint arXiv:1911
 Towards automated testing and robustification bysemantic adversarial data generation,2020, In ECCV
 Robustly disentangledcausal mechanisms: Validating deep representations for interventional robustness,2019, In ICML
 Intriguing properties of neural networks,2013, arXiv preprint arXiv:1312
 Learning what makes a differencefrom counterfactual examples and gradient supervision,2020, In ECCV
 Do-main randomization for transferring deep neural networks from simulation to the real world,2017, InIROS
 Unbiased look at dataset bias,2011, In CVPR
 Unsupervised discovery of interpretable directions in the ganlatent space,2020, arXiv preprint arXiv:2002
 Noise or signal: The role ofimage backgrounds in object recognition,2020, arXiv preprint arXiv:2006
 Lr-gan: Layered recursive generativeadversarial networks for image generation,2017, arXiv preprint arXiv:1703
