title,year,conference
 Selecting good expansion termsfor pseudo-relevance feedback,2008, In Proceedings of the 31st annual international ACM SIGIRconference on Research and development in information retrieval
 ELECTRA: pre-trainingtext encoders as discriminators rather than generators,2020, In ICLR
 Estimation and use of uncertainty in pseudo-relevancefeedback,2007, In Proceedings of the 30th annual international ACM SIGIR conference on Researchand development in information retrieval
 Realm: Retrieval-augmented language model pre-training,2020, arXiv preprint arXiv:2002
 Ukp-athene: Multi-sentence textual entailment for claim verification,2018, arXivpreprint arXiv:1809
 Billion-scale similarity search with gpus,2017, arXivpreprint arXiv:1702
 Retrieval-augmented genera-tion for knowledge-intensive nlp tasks,2020, arXiv preprint arXiv:2005
 Roberta: A robustly optimized bert pretrainingapproach,2019, arXiv preprint arXiv:1907
 Fine-grained fact verification withkernel graph attention network,2020, In ACL
 Positional relevance model for pseudo-relevance feedback,2010, InProceedings of the 33rd international ACM SIGIR conference on Research and development ininformation retrieval
 Efficient and robust approximate nearest neighbor searchusing hierarchical navigable small world graphs,2018, IEEE transactions on pattern analysis andmachine intelligence
 Multi-hop reading compre-hension through question decomposition and rescoring,2019, In ACL (1)
 Exploring the limits of transfer learning with a unified text-to-texttransformer,2019, arXiv preprint arXiv:1910
 A survey on the use of relevance feedback for information accesssystems,2003, Knowledge engineering review
 Multi-hopreading comprehension across multiple documents by reasoning over heterogeneous graphs,2019, arXivpreprint arXiv:1905
 Graph attention networks,2017, arXiv preprint arXiv:1710
 ConstrUcting datasets for mUlti-hop readingcomprehension across docUments,2018, Trans
 Huggingface's transformers:State-of-the-art natUral langUage processing,2019, ArXiv
 Break it down: A qUestion Understanding benchmark,2020, Trans
 Zero-shot entitylinking with dense entity retrieval,2019, arXiv preprint arXiv:1911
 UnsUpervised featUre learning vianon-parametric instance discrimination,2018, In CVPR
 In ICLR,2020, OpenReview
 Capital punishment in Australia: Capital punishment in Australia has been abolished in alljurisdictions,1973, Queensland abolished the death penalty in 1922
