title,year,conference
 Unitary evolution recurrent neural networks,2016, InInternational Conference on Machine Learning
 Learning long-term dependencies with gradientdescent is difficult,1994, IEEE Transactions on Neural Networks
 The tradeoffs of large scale learning,2008, In Advances in NeuralInformation Processing Systems
 AntisymmetricRNN: A dynamical system viewon recurrent neural networks,2019, In International Conference on Learning Representations
 Recurrentneural networks for multivariate time series with missing values,2018, Scientific reports
 Neural ordinary differentialequations,2018, In Advances in Neural Information Processing Systems
 SymPlectic recurrent neuralnetworks,2019, In International Conference on Learning Representations
 Modeling of continuous time dynamical systems with inputby recurrent neural networks,2000, IEEE Transactions on Circuits and Systems I: Fundamental Theoryand Applications
 GRU-ODE-Bayes: Continuousmodeling of sporadically-observed time series,2019, In Advances in Neural Information ProcessingSystems
 Approximation of dynamical systems by continuoustime recurrent neural networks,1993, Neural Networks
 TIMIT acoustic phonetic continuous speech corpus,1993, Linguistic Data Consortium
 An investigation into neural net optimizationvia Hessian eigenvalue density,2019, In International Conference on Machine Learning
 Explaining and harnessing adversarialexamples,2014, arXiv preprint arXiv:1412
 Orthogonal recurrent neural networks with scaledCayley transform,2018, In International Conference on Machine Learning
 Recurrent orthogonal networks and long-memorytasks,2016, volume 48 of Proceedings of Machine Learning Research
 Learning distributed representations of concepts,1986, In Conference of the CognitiveScience Society
 Flat minima,1997, Neural Computation
 Long short-term memory,1997, Neural Computation
 Matrix analysis,2012, Cambridge University Press
 Kronecker recurrent units,2018, In InternationalConference on Machine Learning
 Nonlinear Systems,2002, Pearson Education
 Nonlinear observer design using dynamicrecurrent neural networks,1996, In Proceedings of 35th IEEE Conference on Decision and Control
 A simple way to initialize recurrent networksof rectified linear units,2015, arXiv preprint arXiv:1504
 Learning long-term dependencies in irregularly-sampled timeseries,2020, arXiv preprint arXiv:2006
 Building a large annotatedcorpus of English: the Penn Treebank,1993, 1993
 The neural hawkes process: A neurally self-modulating mul-tivariate point process,2017, In Advances in Neural Information Processing Systems
 Efficient orthogo-nal parametrisation of recurrent neural networks using Householder reflections,2017, In InternationalConference on Machine Learning
 Stable recurrent models,2019, In International Conference on LearningRepresentations
 Deepfool: A simple andaccurate method to fool deep neural networks,2016, In Conference on Computer Vision and PatternRecognition
 Momen-tumrnn: Integrating momentum into recurrent neural networks,2020, arXiv preprint arXiv:2006
 Recurrent neural networks in the eye ofdifferential equations,2019, arXiv preprint arXiv:1904
 On the difficulty of training recurrent neuralnetworks,2013, In International Conference on Machine Learning
 Gradient calculations for dynamic recurrent neural networks: A survey,1995, IEEETransactions on Neural networks
 Empirical analysis ofthe Hessian of over-parametrized neural networks,2017, arXiv preprint arXiv:1706
 Synthesis of recurrent neural networks for dy-namical system simulation,2016, Neural Networks
 On orthogonality and learn-ing recurrent networks with long term dependencies,2017, In International Conference on MachineLearning
 PyHessian: Neural networksthrough the lens of the Hessian,2019, arXiv preprint arXiv:1912
 A comprehensive review of stability analysis ofcontinuous-time recurrent neural networks,2014, IEEE Transactions on Neural Networks and LearningSystems
