title,year,conference
 Deep variational informationbottleneck,2016, arXiv preprint arXiv:1612
 Using dynamic time warping to find patterns in time series,1994, InKDD workshop
 Understanding disentangling in beta-vae,2018, arXiv preprintarXiv:1804
 Coherent online video styletransfer,2017, In Proceedings of the IEEE International Conference on Computer Vision
 Infogan:Interpretable representation learning by information maximizing generative adversarial nets,2016, InAdvances in neural information processing systems
 Club: Acontrastive log-ratio upper bound of mutual information,2020, In International Conference on MachineLearning
 Star-gan: Unified generative adversarial networks for multi-domain image-to-image translation,2018, InProceedings of the IEEE conference on computer vision and pattern recognition
 One-shot voice conversion by separating speaker and contentrepresentations with instance normalization,2019, Proc
 Noise-contrastive estimation: A new estimation principlefor unnormalized statistical models,2010, In Proceedings of the Thirteenth International Conferenceon Artificial Intelligence and Statistics
 beta-vae: Learning basic visual concepts with aconstrained variational framework,2016, In International Conference on Learning Representations
 Learning deep representations by mutual information estimationand maximization,2018, arXiv preprint arXiv:1808
 Real-time neural style transfer for videos,2017, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 Arbitrary style transfer in real-time with adaptive instance nor-malization,2017, In Proceedings of the IEEE International Conference on Computer Vision
 Stargan-vc: Non-parallelmany-to-many voice conversion using star generative adversarial networks,2018, In 2018 IEEE SpokenLanguage Technology Workshop (SLT)
 Disentangling by factorising,2018, In International Conference onMachine Learning
 Glow: Generative flow with invertible 1x1 convolutions,2018, InAdvances in Neural Information Processing Systems
 Multiple-attribute text rewriting,2019, In International Conference on LearningRepresentations
 Map-based adaptation for speech conversion using adap-tation data selection and non-parallel training,2006, In Ninth International Conference on SpokenLanguage Processing
 Challenging common assumptions in the unsupervised learningof disentangled representations,2019, In International Conference on Machine Learning
 Ensemble estimation of multivariate f-divergence,2014, In 2014 IEEEInternational Symposium on Information Theory
 Voxceleb: a large-scale speaker identifi-cation dataset,2017, arXiv preprint arXiv:1706
 Speaking aid systemfor total laryngectomees using voice conversion of body transmitted artificial speech,2006, In NinthInternational Conference on Spoken Language Processing
 Estimating divergence functionalsand the likelihood ratio by convex risk minimization,2010, IEEE Transactions on Information Theory
 Wavenet: A generative model forraw audio,2016, arXiv preprint arXiv:1609
 Representation learning with contrastive predic-tive coding,2018, arXiv preprint arXiv:1807
 Librispeech: an asr corpusbased on public domain audio books,2015, In 2015 IEEE International Conference on Acoustics
 Autovc:Zero-shot voice style transfer with only autoencoder loss,2019, In International Conference on MachineLearning
 Blow: a single-scale hyperconditionedflow for non-parallel raw-audio voice conversion,2019, In Advances in Neural Information ProcessingSystems
 Style transfer from non-parallel textby cross-alignment,2017, In Advances in neural information processing systems
 Adaptivewavenet vocoder for residual compensation in gan-based voice conversion,2018, In 2018 IEEE SpokenLanguage Technology Workshop (SLT)
 Learningcontrollable fair representations,2019, In The 22nd International Conference on Artificial Intelligenceand Statistics
 Instance normalization: The missing in-gredient for fast stylization,2016, arXiv preprint arXiv:1607
 Deep graph infomax,2018, arXiv preprint arXiv:1809
 Applying voice conversion to concatenative singing-voicesynthesis,2010, In Eleventh annual conference of the international speech communication association
 Generalized end-to-end loss forspeaker verification,2018, In 2018 IEEE International Conference on Acoustics
 Unsupervisedtext style transfer using language models as discriminators,2018, In Advances in Neural InformationProcessing Systems
