title,year,conference
 Point convolutional neural networks by exten-sion operators,2018, arXiv preprint arXiv:1803
 B-spline cnns on lie groups,2019, arXiv preprint arXiv:1909
 Recurrentneural networks for multivariate time series with missing values,2018, Scientific reports
 Probabilistic numerical methods forpartial differential equations and bayesian inverse problems,2016, arXiv preprint arXiv:1605
 Bayesian probabilisticnumerical methods,2019, SIAM Review
 Steerable cnns,2016, arXiv preprint arXiv:1612
 A general theory of equivariant cnns on ho-mogeneous spaces,2019, In Advances in Neural Information Processing Systems
 Deep gaussian processes,2013, In Artificial Intelligence andStatistics
 Gauge equivariant mesh cnns:Anisotropic convolutions on geometric graphs,2020, arXiv preprint arXiv:2003
 Fast graph representation learning with PyTorch Geometric,2019, InICLR Workshop on Representation Learning on Graphs and Manifolds
 Splinecnn: Fast geomet-ric deep learning with continuous b-spline kernels,2018, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 Generalizing convolu-tional neural networks for equivariance to lie groups on arbitrary continuous data,2020, arXiv preprintarXiv:2002
 Gp-vae: Deep probabilis-tic time series imputation,2020, In International Conference on Artificial Intelligence and Statistics
 Learning to detect sepsis with a multitaskgaussian process rnn classifier,2017, arXiv preprint arXiv:1706
 Shortcut learning in deep neural networks,2020, arXivpreprint arXiv:2004
 Deep learning withdifferential gaUssian process flows,2018, arXiv preprint arXiv:1810
 Set functions fortime series,2019, arXiv preprint arXiv:1909
 Deep probabilistic subsamplingfor task-adaptive compressed sensing,2019, In International Conference on Learning Representations
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Semi-supervised classification with graph convolutional net-works,2016, arXiv preprint arXiv:1609
 Deep gaussian processes withconvolutional kernels,2018, arXiv preprint arXiv:1806
 A scalable end-to-end gaussian process adapterfor irregularly sampled time series classification,2016, In Advances in neural information processingsystems
 Learning from irregularly-sampled time series: Amissing data perspective,2020, arXiv preprint arXiv:2008
 Scalable gradientsfor stochastic differential equations,2020, arXiv preprint arXiv:2001
 Deriving quadrature rules from gaussian processes,2000, Technical report
 Geometric deep learning on graphs and manifolds using mixture model cnns,2017, InProceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Priors for infinite networks,1996, In Bayesian Learning for Neural Networks
 Pointnet: Deep learning on point setsfor 3d classification and segmentation,2017, In Proceedings of the IEEE conference on computer visionand pattern recognition
 Bayesian monte carlo,2003, Advances in neuralinformation processing systems
 Gaussian Processesfor Machine Learning,2006, Adaptive computation and machine learning
 Latent odes for irregularly-sampled timeseries,2019, arXiv preprint arXiv:1907
 A probabilistic model for the numerical solu-tion of initial value problems,2019, Statistics and Computing
 Schnet: A continuous-filter convolutional neural networkfor modeling quantum interactions,2017, In Advances in neural information processing systems
 Pdo-econvs: Partial differentialoperator based equivariant convolutions,2020, arXiv preprint arXiv:2007
 Multi-time attention networks for irregularly sampledtime series,2020, 2020
 Interpolation-prediction networks for irregularlysampled time series,2019, arXiv preprint arXiv:1909
 Pde-based group equivariant convolu-tional neural networks,2020, arXiv preprint arXiv:2001
 Kpconv: Flexible and deformable convolution for point clouds,2019, InProceedings of the IEEE International Conference on Computer Vision
 Tensor field networks: Rotation-and translation-equivariant neural networks for 3d pointclouds,2018, arXiv preprint arXiv:1802
 Neural stochastic differential equations: Deep latent gaussianmodels in the diffusion limit,2019, arXiv preprint arXiv:1905
 Attention is all you need,2017, In Advances in neural informationprocessing systems
 Graph convolutional gaussian processes,2019, arXiv preprintarXiv:1905
 Deep para-metric continuous convolutional neural networks,2018, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 Learning steerable filters for rotation equiv-ariant cnns,2018, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Harmonicnetworks: Deep translation and rotation equivariance,2017, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 Pointconv: Deep convolutional networks on 3d pointclouds,2019, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Wide feedforward or recurrent neural networks of any architecture are gaussian pro-cesses,2019, In H
 Deep sets,2017, In Advances in neural information processing systems
