title,year,conference
 Modular meta-learning,2018, arXiv preprintarXiv:1806
 A meta-transfer objective for learning to disentangle causalmechanisms,2019, arXiv preprint arXiv:1901
 On the difficulty of learning and predicting thelong-term dynamics of bouncing objects,2019, arXiv preprint arXiv:1907
 Learning phrase representations using rnn encoder-decoder forstatistical machine translation,2014, arXiv preprint arXiv:1406
 Neural scenerepresentation and rendering,2018, Science
 A disentangled recognitionand nonlinear dynamics model for unsupervised learning,2017, In Advances in Neural InformationProcessing Systems
 Neural processes,2018, arXiv preprint arXiv:1807
 Factorial hidden markov models,1996, In Advances in NeuralInformation Processing Systems
 Recurrent independent mechanisms,2019, arXiv preprint arXiv:1909
 Neural turing machines,2014, arXiv preprintarXiv:1410
 Long short-term memory,1997, Neural computation
 Adaptive mixtures oflocal exPerts,1991, Neural computation
 Learning neural causal models from unknown interventions,2019, arXiv preprintarXiv:1910
 Adam: A method for stochastic oPtimization,2014, arXiv preprintarXiv:1412
 Reformer: The efficient transformer,2020, arXivpreprint arXiv:2001
 Structuredobject-aware Physics Prediction for video modeling and Planning,2019, arXiv preprint arXiv:1910
 Consistent generative query networks,2018, arXiv preprint arXiv:1807
 On the k-winners-take-all network,1988, Advances inneural information processing systems
 Disentangled state sPace rePresentations,2019, arXiv preprint arXiv:1906
 Nerf: RePresenting scenes as neural radiance fields for view synthesis,2020, arXiv preprintarXiv:2003
 Learning to combine toP-down and bottom-uP signals inrecurrent neural networks with attention over modules,2020, arXiv preprint arXiv:2006
 LearningindePendent causal mechanisms,2017, arXiv preprint arXiv:1712
 Random features for large-scale kernel machines,2007, Advances inneural information processing systems
 A simple neural network module for relational reasoning,2017, InAdvances in neural information processing systems
 Relational recurrent neuralnetworks,2018, In Advances in Neural Information Processing Systems
 Outrageously large neural networks: The sparsely-gated mixture-of-experts layer,2017, arXivpreprint arXiv:1701
 Predicting the presentand future states of multi-agent systems from partially-observed visual data,2019, In InternationalConference on Learning Representations
 Sparse sinkhorn attention,2020, arXivpreprint arXiv:2002
 Attention is all you need,2017, In Advances in neural informationprocessing systems
 Graph attention networks,2017, arXiv preprint arXiv:1710
 Starcraft ii: Anew challenge for reinforcement learning,2017, arXiv preprint arXiv:1708
 Visual interaction networks: Learning a physics simulator from video,2017, In Advances inneural information processing systems
 Self-attention generativeadversarial networks,2018, arXiv preprint arXiv:1805
