title,year,conference
 Natural gradient works efficiently in learning,1998, Neural computation
 Latent space oddity: on the curvatureof deep generative models,2017, arXiv preprint arXiv:1710
 Large scale gan training for high fidelity naturalimage synthesis,2018, arXiv preprint arXiv:1809
 Human-in-the-loop differential subspace search in high-dimensional latent space,0730, ACM Trans
 Large scale adversarial representation learning,2019, In Advances inNeural Information Processing Systems
 Generating images with perceptual similarity metrics basedon deep networks,2016, In Advances in neural information processing systems
 An investigation into neural net optimizationvia hessian eigenvalue density,2019, In International Conference on Machine Learning
 Ganspace: Discoveringinterpretable gan controls,2020, arXiv preprint arXiv:2004
 Trans-forming and projecting images into class-conditional generative networks,2020, arXiv preprintarXiv:2005
 Gradient descent aligns the layers of deep linear networks,2018, arXivpreprint arXiv:1810
 A style-based generator architecture for generativeadversarial networks,2019, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Similarity of neuralnetwork representations revisited,2019, arXiv preprint arXiv:1905
 ARPACK users’ guide: solution of large-scale eigenvalue problems with implicitly restarted Arnoldi methods,1998, SIAM
 Synthesizing thepreferred inputs for neurons in neural networks via deep generator networks,2016, In Advances inneural information processing systems
 On the differentiability of isometries,1957, Proceedings of the American MathematicalSociety
 Exploiting gan internal capacity forhigh-quality reconstruction of natural images,2019, arXiv preprint arXiv:1911
 Evolving images for visual neurons using a deep generative network reveals codingprinciples and neuronal preferences,2019, Cell
 Unsupervised representation learning with deepconvolutional generative adversarial networks,2015, arXiv preprint arXiv:1511
 A spectral regularizer for unsupervised disen-tanglement,2018, arXiv preprint arXiv:1812
 The riemannian geometry of deep generativemodels,2018, In Proceedings of the IEEE Conference on Computer Vision and Pattern RecognitionWorkshops
 Closed-form factorization of latent semantics in gans,2020, arXiv preprintarXiv:2007
 The convergence behavior of ritz values in the presence ofclose eigenvalues,1987, Linear Algebra and its Applications
 Unsupervised discovery of interpretable directions in the ganlatent space,2020, arXiv preprint arXiv:2002
 Sampling generative networks,2016, arXiv preprint arXiv:1609
 Xdream: Finding preferred stimuli for visual neurons using gen-erative networks and gradient-free optimization,2020, PLoS computational biology
 Lsun:Construction of a large-scale image dataset using deep learning with humans in the loop,2015, arXivpreprint arXiv:1506
 Averaging symmetric positive-definite matrices,2020, In Handbook of Variational Methods for Nonlinear Geometric Data
 The unreasonableeffectiveness of deep features as a perceptual metric,2018, In Proceedings of the IEEE conference oncomputer vision and pattern recognition
