title,year,conference
 Playinghard exploration games by watching youtube,2018, In Advances in Neural Information ProcessingSystems
 Agent57: Outperforming the atari human benchmark,2020, arXivpreprint arXiv:2003
 Emergent tool use from multi-agent autocurricula,2020, In International Conference onLearning Representations
 Curriculum learning,2009, InInternational Conference on Machine Learning
 Fully differentiable procedural content generation through gener-ative playing networks,2020, ArXiv
 Exploration by random networkdistillation,2019, International Conference on Learning Representations
 Leveraging procedural gener-ation to benchmark reinforcement learning,2020, In International Conference on Machine Learning
 Benchmarking deepreinforcement learning for continuous control,2016, In International Conference on Machine Learning
 Go-explore: anew approach for hard-exploration problems,2019, arXiv preprint arXiv:1901
 Diversity is all you need:Learning skills without a reward function,2019, International Conference on Learning Representations
 Dynamics learning withcascaded variational inference for multi-step manipulation,2019, In Conference on Robot Learning
 Reverse cur-riculum generation for reinforcement learning,2017, In Conference on Robot Learning
 Intrinsically motivated goal explo-ration processes with automatic curriculum learning,2017, ArXiv
 Generative adversarial nets,2014, In Advances in NeuralInformation Processing Systems
 Automatedcurriculum learning for neural networks,2017, In International Conference on Machine Learning
 Proceduralcontent generation through quality diversity,2019, In IEEE Conference on Games
 Unsupervised meta-learning for reinforcement learning,2018, ArXiv
 Reinforcement learning for improving agent design,2018, arXiv preprint arXiv:1810
 Automatic goal generation forreinforcement learning agents,2018, In International Conference on Machine Learning
 Rainbow: Combining improvements indeep reinforcement learning,2018, In AAAI Conference on Artificial Intelligence
 Generative adversarial imitation learning,2016, In Advances in NeuralInformation Processing Systems
 Generative 3d part assembly via dynamic graph learning,2020, In Advances in NeuralInformation Processing Systems
 One policy to control them all: Shared modularpolicies for agent-agnostic control,2020, In International Conference on Machine Learning
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, arXiv preprint arXiv:1502
 Unsupervised curricula for visual meta-reinforcement learning,2019, In Advances inNeural Information Processing Systems
 Reinforcement learning with unsupervised auxiliary tasks,2017, In InternationalConference on Learning Representations
 Illuminating generalization in deep reinforcement learning through procedurallevel generation,2018, arXiv preprint arXiv:1806
 Pcgrl: Procedural content generation viareinforcement learning,2020, ArXiv
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Overcoming catastrophic for-getting in neural networks,2017, Proceedings of the National Academy of Sciences
 AI2-THOR: An Interactive 3D Environmentfor Visual AI,2017, arXiv
 Actor-critic algorithms,2000, In Advances in Neural InformationProcessing Systems
 How hard is my mdp?” thedistribution-norm to the rescue”,2014, In Advances in Neural Information Processing Systems
 Teacher-student curriculum learn-ing,2019, In IEEE transactions on neural networks and learning systems
 Activedomain randomization,2020, In Conference on Robot Learning
 Playing atari with deep reinforcement learning,2013, ArXiv
 Human-levelcontrol through deep reinforcement learning,2015, Nature
 Autonomous task sequencing for customized curriculumdesign in reinforcement learning,2017, In International Joint Conference on Artificial Intelligence
 Solving rubik’s cube with a robot hand,2019, ArXiv
 Making effi-cient use of demonstrations to solve hard exploration problems,2020, In International Conference onLearning Representations
 Curiosity-driven explorationby self-supervised prediction,2017, In International Conference on Machine Learning
 Curriculumdesign for machine learners in sequential decision tasks,2018, IEEE Transactions on Emerging Topicsin Computational Intelligence
 Teacher algorithms forcurriculum learning of deep rl in continuously parameterized environments,2019, In Conference onRobot Learning
 Automated curriculum generation through setter-solver interactions,2020, InInternational Conference on Learning Representations
 Unsupervised representation learning with deepconvolutional generative adversarial networks,2015, arXiv preprint arXiv:1511
 Ride: Rewarding impact-driven exploration forprocedurally-generated environments,2020, In International Conference on Learning Representations
 Learning by playing-solving sparse reward tasks from scratch,2018, In International Conference on Machine Learning
 Procedural content generation: From automatically generatinggame levels to increasing generality in machine learning,2019, arXiv preprint arXiv:1911
 Learning montezuma’s revenge from a single demonstration,2018, arXivpreprint arXiv:1812
 Habitat: A platform for embodied airesearch,2019, In Proceedings of the IEEE International Conference on Computer Vision
 Proximal policyoptimization algorithms,2017, ArXiv
 Pddlgym: Gym environments from pddl problems,2020, ArXiv
 Learning goal embeddingsvia self-play for hierarchical reinforcement learning,2018, ArXiv
 Reinforcement learning: An introduction,2011, Cambridge
 Automatic cur-riculum graph generation for reinforcement learning agents,2017, In AAAI Conference on ArtificialIntelligence
 Leveraging demonstra-tions for deep reinforcement learning on robotics problems with sparse rewards,2017, arXiv preprintarXiv:1707
 Enhanced poet:Open-ended reinforcement learning through unbounded invention of learning challenges and theirsolutions,2020, ArXiv
 Poet: open-ended coevolution of en-vironments and their optimized solutions,2019, In Genetic and Evolutionary Computation Conference
 Gibsonenv: Real-world perception for embodied agents,2018, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 Reinforcement and imitation learning fordiverse visuomotor skills,2018, In Robotics: Science and Systems
