title,year,conference
 Augmentedcyclegan: Learning many-to-many mappings from unpaired data,2018, arXiv preprint arXiv:1802
 Invariant risk minimization,2019, arXivpreprint arXiv:1907
 Document image defect models,1992, In Structured Document Image Analysis
 Adversarial transformation networks: Learning to generate adversarialexamples,2017, ArXiv
 Syntheticexamples improve generalization for rare classes,2019, ArXiv
 Gan augmentation:Augmenting training data using generative adversarial networks,2018, arXiv preprint arXiv:1810
 Neural photo editing with introspectiveadversarial networks,2016, ArXiv
 Unlabeled samples generated by gan improve the person re-identification baseline,2019, In ICCTA 2019
 Stargan: Unifiedgenerative adversarial networks for multi-domain image-to-image translation,2018, In Proceedings of the IEEEconference on computer vision and pattern recognition
 Autoaugment: Learningaugmentation strategies from data,2019, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Randaugment: Practical data augmentation withno separate search,2019, arXiv preprint arXiv:1909
 A kerneltheory of modern data augmentation,2018, Proceedings of machine learning research
 Semi-supervised semantic role labeling using the latent wordslanguage model,2009, In EMNLP
 On the importance of visual context for data augmentationin scene understanding,2018, IEEE transactions on pattern analysis and machine intelligence
 A rotation and a translation suffice:Fooling cnns with simple transformations,2017, ArXiv
 Deepmanifold traversal: Changing labels with convolutional features,2015, ArXiv
 Generative adversarial nets,2014, In Advances in neural information processingsystems
 Identity mappings in deep residual networks,2016, InEuropean conference on computer vision
 Augmix:A simple data processing method to improve robustness and uncertainty,2019, arXiv preprint arXiv:1912
 Population based augmentation: Efficientlearning of augmentation policy schedules,2019, arXiv preprint arXiv:1905
 Auggan:Cross domain adaptation with gan-based data augmentation,2018, In ECCV
 Data recombination for neural semantic parsing,2016, ArXiv
 Adversarial logit pairing,2018, arXiv preprint arXiv:1803
 Preventing fairness gerrymandering: Auditingand learning for subgroup fairness,2018, In International Conference on Machine Learning
 Audio augmentation for speech recogni-tion,2015, In INTERSPEECH
 Contextual augmentation: Data augmentation by words with paradigmatic relations,2018, ArXiv
 Model-portability experiments for textualtemporal analysis,2011, In ACL
 Imagenet classification with deep convolutional neuralnetworks,2012, In NIPS
 Gradient-based learning applied to documentrecognition,1998, Proceedings of the IEEE
 Deep domaingeneralization via conditional invariant adversarial networks,2018, In Proceedings of the European Conference onComputer Vision (ECCV)
 Fast autoaugment,2019, In Advances inNeural Information Processing Systems
 Deep learning face attributes in the wild,2015, In Proceedingsof the IEEE international conference on computer vision
 Towards deeplearning models resistant to adversarial attacks,2017, ArXiv
 Bagan: Dataaugmentation with balancing gan,2018, arXiv preprint arXiv:1803
 A survey on bias andfairness in machine learning,2019, ArXiv
 Generative models for deep learning withvery scarce data,2018, In CIARP
 Adversarial learning ofgeneral transformations for data augmentation,2019, ArXiv
 Mnist-c: A robustness benchmark for computer vision,2019, arXiv preprintarXiv:1906
 Hidden stratification causesclinically meaningful failures in machine learning for medical imaging,2019, arXiv preprint arXiv:1909
 Conditional image synthesis with auxiliary classifiergans,2016, In ICML
 Distillation as a defense toadversarial perturbations against deep neural networks,2015, 2016 IEEE Symposium on Security and Privacy (SP)
 Adaptive augmentation of medical data usingindependently conditional variational auto-encoders,2019, IEEE Transactions on Medical Imaging
 Semanticadv: Generatingadversarial examples via attribute-conditional image editing,2019, ArXiv
 Learningto compose domain-specific transformations for data augmentation,2017, In Advances in neural informationprocessing systems
 Learning tocompose domain-specific transformations for data augmentation,2017, Advances in neural information processingsystems
 Learning to disentangle factors of variation withmanifold interaction,2014, In ICML
 Deep visual analogy-making,2015, In NIPS
 Interpretations are useful: penalizing explanationsto align neural networks with prior knowledge,2019, ArXiv
 Distributionally robust neural networksfor group shifts: On the importance of regularization for worst-case generalization,2020, In The InternationalConference on Learning Representations (ICLR)
 Grad-cam: Visual explanations from deep networks via gradient-based localization,2017, In Proceedings ofthe IEEE international conference on computer vision
 Improving neural machine translation models withmonolingual data,2015, ArXiv
 Data augmentation for morpho-logical reinflection,2017, In CoNLL Shared Task
 Tangent prop - a formalism for specifyingselected invariances in an adaptive network,1991, In NIPS
 Efficient pattern recognition using a new transformationdistance,1992, In NIPS
 Transformation invariance in patternrecognition - tangent distance and tangent propagation,1998, In Neural Networks: Tricks of the Trade
 Best practices for convolutional neural networks appliedto visual document analysis,2003, Seventh International Conference on Document Analysis and Recognition
 Constructing unrestricted adversarial examples withgenerative models,2018, In NeurIPS
 Intriguing properties of neural networks,2013, CoRR
 Going deeper with convolutions,2014, 2015 IEEE Conference onComputer Vision and Pattern Recognition (CVPR)
 A bayesian data augmentationapproach for learning deep models,2017, ArXiv
 Generating adversarialexamples with adversarial networks,2018, In IJCAI
 Unsupervised data augmentation forconsistency training,2019, arXiv preprint arXiv:1904
 Data noising assmoothing in neural network language models,2017, ArXiv
 Effective training of a neural network character classifierfor word recognition,1996, In NIPS
 Qanet: Combining local convolution with global self-attention for reading comprehension,2018, ArXiv
 Cutmix:Regularization strategy to train strong classifiers with localizable features,2019, In Proceedings of the IEEEInternational Conference on Computer Vision
 mixup: Beyond empirical riskminimization,2017, arXiv preprint arXiv:1710
 Improving the robustness of deep neuralnetworks via stability training,2016, In Proceedings of the ieee conference on computer vision and patternrecognition
 Unpaired image-to-image translation usingcycle-consistent adversarial networks,2017, In Proceedings of the IEEE international conference on computervision
 Learning dataaugmentation strategies for object detection,2019, ArXiv
