title,year,conference
 Towards string-to-tree neural machine translation,2017, arXiv preprintarXiv:1704
 Tree-structured decoding with doubly-recurrentneural networks,2017, In 5th International Conference on Learning Representations
 A tight analysis of bethe approximation for permanent,2019, 2019 IEEE60th Annual Symposium on Foundations ofComputer Science (FOCS)
 Neural machine translation by jointlylearning to align and translate,2015, In Yoshua Bengio and Yann LeCun (eds
 Language models arefew-shot learners,2020, arXiv preprint arXiv:2005
 Syntax-based language models for statisticalmachine translation,2003, In Proceedings ofMT Summit IX
 Pixelsnail: An improved au-toregressive generative model,2018, In Jennifer G
 Learning phrase representations using RNN encoder-decoderfor statistical machine translation,2014, In Alessandro Moschitti
 Meteor universal: Language specific translation evaluationfor any target language,2014, In Proceedings of the EACL 2014 Workshop on Statistical MachineTranslation
 Recurrent neural networkgrammars,2016, arXiv preprint arXiv:1602
 Sequence modeling with un-constrained generation order,2019, In Hanna M
 The importance of generation orderin language modeling,2018, ArXiv
 The importance ofgeneration order in language modeling,2018, arXiv preprint arXiv:1808
 Made: Masked autoencoder fordistribution estimation,2015, volume 37 of Proceedings of Machine Learning Research
 Stochastic optimization of sorting networksvia continuous relaxations,2019, ArXiv
 Top-down tree structured decoding with syntacticconnections for neural machine translation and parsing,2018, In Proceedings of the 2018 Conference onEmpirical Methods in Natural Language Processing
 Insertion-based decoding with automatically inferred gen-eration order,2019, Transactions of the Association for Computational Linguistics
 Levenshtein transformer,2019, In H
 beta-vae: Learning basic visual concepts with aconstrained variational framework,2017, In 5th International Conference on Learning Representations
 Sequence-level knowledge distillation,2016, In Proceedings of the2016 Conference on Empirical Methods in Natural Language Processing
 Adam: A method for stochastic optimization,2015, In YoshuaBengio and Yann LeCun (eds
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 ROUGE: A package for automatic evaluation of summaries,1013, In Text SummarizationBranches Out
 Reparame-terizing the birkhoff polytope for variational permutation inference,1618, volume 84 of Proceedings ofMachine Learning Research
 Latent predictor networks for code generation,2016, ArXiv
 Individual Choice Behavior: A Theoretical analysis,1959, Wiley
 Effective approaches to attention-basedneural machine translation,2015, In Lluls Marquez
 Learning latent permutationswith gumbel-sinkhorn networks,2018, In International Conference on Learning Representations
 Sinkhornpermutation variational marginal inference,2020, volume 118 of Proceedings of Machine LearningResearch
 Statistical language models based on neural networks,2012, Presentation at Google
 The analysis of permutations,1975, pp
 Languagemodels are unsupervised multitask learners,2019, OpenAI Blog
 A neural attention model for abstractivesentence summarization,2015, Proceedings of the 2015 Conference on Empirical Methods in NaturalLanguage Processing
 Neural machine translation of rare words withsubword units,2016, In Proceedings of the 54th Annual Meeting of the Association for ComputationalLinguistics (Volume 1: Long Papers)
 Self-attention with relative position representa-tions,2018, In Proceedings of the 2018 Conference of the North American Chapter of the Associationfor Computational Linguistics: Human Language Technologies
 A study oftranslation edit rate with targeted human annotation,2006, In In Proceedings of Association for MachineTranslation in the Americas
 Neural machine translation: A review,2019, ArXiv
 Insertion transformer: Flexiblesequence generation via insertion operations,2019, In Kamalika Chaudhuri and Ruslan Salakhutdinov(eds
 Bidirectional beam search: Forward-backward inferencein neural sequence models for fill-in-the-blank image captioning,2017, In Proceedings of the IEEEConference on Computer Vision and Pattern Recognition
 Generating text with recurrent neural net-works,2011, In ICML
 Sequence to sequence learning with neuralnetworks,2014, In Zoubin Ghahramani
 Policygradient methods for reinforcement learning with function approximation,2000, In S
 NeU-ral autoregressive distribution estimation,2016, J
 Conditional image generation with pixelcnn decoders,2016, InDaniel D
 Attention is all you need,2017, In I
 Cider: Consensus-based imagedescription evaluation,2015, In CVPR
 Show and tell: A neural imagecaption generator,2015, In IEEE Conference on Computer Vision and Pattern Recognition
 The bethe permanent of a non-negative matrix,2010, In 2010 48th Annual AllertonConference on Communication
 A tree-based decoder for neuralmachine translation,2018, arXiv preprint arXiv:1808
 Non-monotonic sequentialtext generation,2019, arXiv preprint arXiv:1902
 Non-monotonic sequentialtext generation,2019, In Kamalika Chaudhuri and Ruslan Salakhutdinov (eds
 Beyond errorpropagation in neural machine translation: Characteristics of language also matter,1396, In Proceedingsof the 2018 Conference on Empirical Methods in Natural Language Processing
 A syntax-based statistical translation model,2001, In Proceedings ofthe 39th Annual Meeting of the Association for Computational Linguistics
 Synchronous bidirectional neural machine transla-tion,2019, Transactions of the Association for Computational Linguistics
