title,year,conference
 On the convergence of stochastic primal-dualhybrid gradient,2019, arXiv preprint arXiv:1911
 Accelerated schemes for a class of variationalineqUalities,2017, Mathematical Programming
 Vortices instead of eqUilibria in minmax optimization:Chaos and bUtterfly effects of online learning in zero-sUm games,2019, In Conference on LearningTheory
 On the analysis of reflected gradient and splitting methods formonotone stochastic variational ineqUality problems,2016, In 2016 IEEE 55th Conference on Decisionand Control (CDC)
 Last-iterate convergence: Zero-sUm games and con-strained min-max optimization,2019, Smooth Games Optimization and Machine Learning Workshop(NeurIPS 2019)
 Last-iterate convergence: Zero-sUm games andconstrained min-max optimization,2019, Innovations in Theoretical Computer Science
 Near-optimal no-regret algorithmsfor zero-sUm games,2015, Games and Economic Behavior
 Training gans withoptimism,2018, In International Conference on Learning Representations
 A vari-ational inequality perspective on generative adversarial networks,2019, International Conference onLearning Representations
 Tight last-iterate convergence ratesfor no-regret learning in multi-player games,2020, Advances in Neural Information Processing Systems
 On the convergenceof single-call stochastic extra-gradient methods,2019, In Advances in Neural Information ProcessingSystems
 The extragradient method for finding saddle points and other problems,1976, 1976
 Error bounds and metric subregularity,2015, Optimization
 A new randomized block-coordinateprimal-dual proximal algorithm for distributed optimization,2019, IEEE Transactions on AutomaticControl
 Last iterate convergence in no-regret learning: constrained min-max optimization for convex-concave landscapes,2021, The 24ndInternational Conference on Artificial Intelligence and Statistics
 Convergence rates with inexact non-expansive oper-ators,2016, Mathematical Programming
 Interaction matters: A note on non-asymptotic local conver-gence of generative adversarial networks,2019, In The 22nd International Conference on ArtificialIntelligence and Statistics
 Error bounds and convergence analysis of feasible descent methods:a general approach,1993, Annals of Operations Research
 Golden ratio algorithms for variational inequalities,2019, Mathematical Programming
 Zur theorie der gesellschaftsspiele,1928, Mathematische annalen
 Error bounds in mathematical programming,1997, Mathematical Programming
 Some methods based on the d-gap function for solving mono-tone variational inequalities,2000, Computational optimization and applications
 Fast convergence of regu-larized learning in games,2015, In Advances in Neural Information Processing Systems
 On linear convergence of iterative methods for the variational inequality problem,1995, 1995
