title,year,conference
 Modular meta-learning,2018, In Conferenceon Robot Learning (CoRL)
 Improved few-shotvisual classification,2020, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition (CVPR)
 A closerlook at few-shot classification,2019, In International Conference on Learning Representations (ICLR)
 A new meta-baselinefor few-shot learning,2020, arXiv preprint arXiv:2003
 A baseline forfew-shot image classification,2020, In International Conference on Learning Representations (ICLR)
 Selecting relevant features from a universalrepresentation for few-shot classification,2020, arXiv preprint arXiv:2003
 Model-agnostic meta-learning for fast adaptationof deep networks,2017, In The International Conference on Machine Learning (ICML)
 Deep residual learning for image recog-nition,2016, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Human-level concept learningthrough probabilistic program induction,2015, Science
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 A structured self-attentive sentence embedding,2017, arXiv preprintarXiv:1703
 Learning to propagate forgraph meta-learning,2019, In Neural Information Processing Systems (NeurIPS)
 Attribute propagation networkfor graph zero-shot learning,2020, In AAAI Conference on Artificial Intelligence (AAAI)
 Learning natural language inference usingbidirectional lstm model and inner-attention,2016, arXiv preprint arXiv:1605
 Tadam: Task dependent adaptivemetric for improved few-shot learning,2018, In The Conference on Neural Information ProcessingSystems (NeurIPS)
 Film:Visual reasoning with a general conditioning layer,2018, In AAAI Conference on Artificial Intelligence(AAAI)
 Efficient parametrization of multi-domain deep neural networks,2018, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition (CVPR)
 Meta-learning for semi-supervised few-shot classifica-tion,2018, In International Conference on Learning Representations (ICLR)
 Optimized generic feature learning for few-shot classification across domains,2020, arXiv preprint arXiv:2001
 Prototypical networks for few-shot learning,2017, In TheConference on Neural Information Processing Systems (NeurIPS)
 Meta-dataset: A datasetof datasets for learning to learn from few examples,2020, In International Conference on LearningRepresentations (ICLR)
 Attention is all you need,2017, In The Conference on NeuralInformation Processing Systems (NeurIPS)
 Matching networks for oneshot learning,2016, In The Conference on Neural Information Processing Systems (NeurIPS)
 Tafe-net: Task-awarefeature embeddings for low shot learning,2019, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition (CVPR)
 Learning from small sample sets by combining unsuper-vised meta-training with cnns,2016, In The Conference on Neural Information Processing Systems(NeurIPS)
 Few-shot learning via embedding adaptationwith set-to-set functions,2020, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition (CVPR)
 Tapnet: Neural network augmented with task-adaptive projection for few-shot learning,2019, In The International Conference on Machine Learning(ICML)
 The structures of the backbonesfollow the approach in Dvornik et al,2021, (2020)
