title,year,conference
 Mixmatch: A holistic approach to semi-supervised learning,2019, In Advances in NeuralInformation Processing Systems (NeurIPS)
 Remixmatch: Semi-supervised learning with distribution alignment and augmenta-tion anchoring,2020, In Advances in Neural Information Processing Systems (NeurIPS)
 Cascade r-cnn: Delving into high quality object detection,2018, InProceedings of the IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Improved regularization of convolutional neural networkswith cutout,2017, arXiv preprint arXiv:1708
 Note-rcnn: Noise tolerantensemble rcnn for semi-supervised object detection,2019, In Proceedings of the IEEE internationalconference on computer vision (ICCV)
 Deep residual learning for image recog-nition,2016, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Mask r-cnn,2017, In Proceedings OftheIEEE international conference on computer vision (ICCV)
 Lsda: Large scale detection through adaptation,2014, In Advances inNeural Information Processing Systems ((NeurIPS))
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, In Proceedings of the International Conference on MachineLearning (ICML)
 Consistency-based semi-supervisedlearning for object detection,2019, In Advances in Neural Information Processing Systems (NeurIPS)
 Adam: A method for stochastic optimization,2015, In Proceedings ofthe International Conference on Learning Representations (ICLR)
 Featmatch: Feature-based augmen-tation for semi-supervised learning,2020, In Proceedings of the European Conference on ComputerVision (ECCV)
 Temporal ensembling for semi-supervised learning,2017, In Proceedingsof the International Conference on Learning Representations (ICLR)
 Cornernet: Detecting objects as paired keypoints,2018, In Proceedings of theEuropean Conference on Computer Vision (ECCV)
 Microsoft coco: Common objects in context,2014, In Proceedings ofthe European Conference on Computer Vision (ECCV)
 Ssd: Single shot multibox detector,2016, In European conference on computervision (ECCV)
 Watch and learn: Semi-supervised learningfor object detectors from video,2015, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition (CVPR)
 Virtual adversarial training: aregularization method for supervised and semi-supervised learning,2018, IEEE transactions on patternanalysis and machine intelligence (PAMI)
 Imbalance problems in objectdetection: A revieW,2020, IEEE Transactions on Pattern Analysis and Machine Intelligence
 Deep co-training for semi-supervised image recognition,2018, In Proceedings of the European Conference on Computer Vision(ECCV)
 Yolov3: An incremental improvement,2018, arXiv preprintarXiv:1804
 Faster r-cnn: ToWards real-time objectdetection With region proposal netWorks,2015, In Advances in neural information processing systems(NeurIPS)
 Semi-supervised self-training of ob-ject detection models,2005, In 2005 Seventh IEEE Workshops on Applications of Computer Vision
 Regularization With stochastic transfor-mations and perturbations for deep semi-supervised learning,2016, In Advances in Neural InformationProcessing Systems (NeurIPS)
 Training region-based object detectorsWith online hard example mining,2016, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition (CVPR)
 Fixmatch: Simplifying semi-supervised learn-ing With consistency and confidence,2020, In Advances in Neural Information Processing Systems(NeurIPS)
 A sim-ple semi-supervised learning framework for object detection,2020, arXiv preprint arXiv:2005
 Proposal learning for semi-supervisedobject detection,2020, arXiv preprint arXiv:2001
 Mean teachers are better role models: Weight-averaged consis-tency targets improve semi-supervised deep learning results,2017, In Advances in neural informationprocessing systems (NeurIPS)
 Self-training with noisy studentimproves imagenet classification,2020, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition (CVPR)
 Tangent-normal adversarial regularizationfor semi-supervised learning,2019, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition (CVPR)
 mixup: Beyond empiricalrisk minimization,2018, In Proc
 Random erasing data augmen-tation,2017, arXiv preprint arXiv:1708
